student_id,first_name,last_name,gender,date_of_birth,grade_level_id
125,Kristin,Baxter,F,2006-10-30,10
126,Nicole,Frost,F,2007-08-30,10
127,Sharon,Cherry,F,2006-04-02,10
128,Christopher,Gutierrez,M,2007-11-11,10
130,Jason,Santiago,M,2007-12-28,10
131,Robert,Adams,M,2006-10-13,10
132,Michael,Reyes,M,2006-11-02,10
133,Shannon,Walker,F,2007-01-16,10
134,Thomas,Bailey,M,2006-11-14,10
136,Mary,Ross,F,2007-01-10,10
137,Sean,Rasmussen,M,2007-04-19,10
138,Gregory,Hicks,M,2006-04-19,10
139,William,Herrera,M,2007-09-21,10
140,Ashley,Waller,F,2006-01-11,10
141,Lauren,Terrell,F,2007-03-11,10
142,Ashley,Hamilton,F,2007-01-15,10
143,Rachel,Graham,F,2006-10-10,10
144,Brian,Lam,M,2007-07-18,10
145,Dawn,Fletcher,F,2006-03-15,10
146,Joseph,Drake,M,2007-01-01,10
147,Nathan,Harmon,M,2006-09-24,10
148,Craig,Reynolds,M,2006-09-18,10
149,Tammie,Hanson,F,2006-09-15,10
150,Ryan,Cortez,M,2007-09-15,10
151,Jonathon,Estrada,M,2007-04-27,10
153,Cheryl,Ortega,F,2007-02-19,10
154,Michael,Orr,M,2007-05-28,10
155,Laura,Sullivan,F,2006-08-28,10
156,April,Mitchell,F,2007-11-20,10
157,Richard,Lawson,M,2006-06-16,11
158,Julie,Ramos,F,2006-05-06,11
159,Jorge,Leon,M,2005-03-24,11
160,Noah,Hopkins,M,2006-11-06,11
161,Kaylee,Schultz,F,2006-04-21,11
163,Megan,Walker,F,2005-04-02,11
164,Brittany,Williams,F,2006-03-19,11
165,Logan,Mack,M,2006-07-04,11
166,Jason,Soto,M,2005-06-26,11
167,Nathan,Cruz,M,2005-03-17,11
168,Dana,Douglas,F,2006-06-05,11
169,Stephanie,Dalton,F,2005-01-03,11
170,Brian,Coleman,M,2006-12-10,11
171,Robert,Dominguez,M,2006-03-10,11
172,Amber,Wright,F,2005-06-30,11
173,Bryan,Anderson,M,2005-11-26,11
174,Mary,Travis,F,2005-06-30,11
175,Emily,Fischer,F,2005-08-20,11
176,Lonnie,Ball,M,2006-06-21,11
177,Jeffery,Meadows,M,2005-07-16,11
178,Steven,Manning,M,2005-06-23,11
179,Joanna,Walton,F,2006-07-04,11
180,Marcia,Cannon,F,2005-11-23,11
181,John,Allen,M,2005-07-22,11
182,Billy,Mitchell,M,2005-06-20,11
183,George,Orozco,M,2005-04-16,11
184,Charles,Hall,M,2005-02-01,11
185,Brittany,Lewis,F,2006-09-27,11
186,Jason,Daniels,M,2005-06-11,11
187,Amy,Wall,F,2005-06-11,11
188,Summer,Silva,F,2006-06-01,11
190,Jamie,Smith,F,2005-08-12,11
191,Edwin,Price,M,2005-05-17,11
192,Tiffany,Barnes,F,2006-12-13,11
193,Nicholas,Marsh,M,2005-10-18,11
194,Connie,Robinson,F,2005-12-15,11
195,Karla,Price,F,2006-06-19,11
196,Michael,Powell,M,2004-09-16,12
197,Sara,Calhoun,F,2004-03-05,12
198,Kimberly,Meadows,F,2004-08-29,12
199,Justin,Johnson,M,2004-08-17,12
201,Amber,Gray,F,2005-03-12,12
202,Jesse,Rogers,M,2004-03-23,12
203,Jamie,Walton,F,2005-12-08,12
204,Javier,Conley,M,2005-11-20,12
205,Alec,Ryan,M,2005-07-02,12
206,Danny,Jones,M,2005-05-16,12
207,Andrew,Johnson,M,2004-09-10,12
208,Christina,Smith,F,2004-04-06,12
209,Cynthia,Wells,F,2005-03-01,12
210,Kristy,Robinson,F,2004-02-14,12
211,David,Wood,M,2005-09-29,12
212,Lawrence,Adkins,M,2005-08-24,12
213,Richard,Martin,M,2004-02-14,12
214,Ashley,Johnson,F,2005-05-01,12
215,Kenneth,Odonnell,M,2005-05-02,12
216,Jennifer,Espinoza,F,2005-05-26,12
217,Leslie,Rivas,F,2005-01-30,12
218,Ashley,Barton,F,2004-04-04,12
219,Melinda,Trujillo,F,2004-11-26,12
220,Victoria,Patton,F,2005-11-06,12
221,Kim,Stanley,F,2004-05-14,12
222,Katie,Peterson,F,2005-01-27,12
223,Jason,Henry,M,2004-11-25,12
224,Tonya,Reid,F,2004-06-17,12
225,Julia,Hernandez,F,2005-11-18,12
226,Morgan,Sheppard,F,2005-03-10,12
227,Lisa,Gillespie,F,2004-04-14,12
228,John,Graham,M,2005-10-28,12
229,Kevin,Morris,M,2005-10-11,12
230,Ronald,Miller,M,2004-04-05,12
231,Jerry,Christensen,M,2005-12-09,12
233,Kathleen,Nguyen,F,2004-01-12,12
234,Daniel,Salinas,M,2004-07-08,12
235,Diana,Carlson,F,2004-05-12,13
236,Donald,Smith,M,2003-12-08,13
237,Angela,Cortez,F,2003-03-16,13
238,Kristen,Allen,F,2004-07-08,13
239,Maria,Henry,F,2003-07-04,13
240,Alan,Phillips,M,2003-11-04,13
241,Michael,Torres,M,2003-06-07,13
242,Jackie,Tran,F,2003-08-14,13
243,Jeffery,Reese,M,2003-05-14,13
244,Heather,Chavez,F,2003-05-09,13
245,David,Martinez,M,2003-04-30,13
246,Ethan,Newton,M,2003-03-16,13
247,Melissa,Lee,F,2004-10-23,13
248,John,Hardy,M,2004-10-13,13
249,Joseph,Campbell,M,2003-10-23,13
250,Ronnie,Phillips,M,2003-02-09,13
251,Cassie,Smith,F,2004-05-20,13
252,Beth,Williams,F,2003-07-27,13
253,Kristen,Terry,F,2004-01-22,13
254,Margaret,Mullins,F,2003-02-19,13
255,Shelley,Andrews,F,2003-02-09,13
256,Karen,Peterson,F,2003-07-02,13
257,Dawn,Hensley,F,2004-01-20,13
258,Rodney,Morales,M,2004-02-14,13
259,Kenneth,Parks,M,2003-01-29,13
260,Chase,Hart,M,2004-02-28,13
262,Phillip,Obrien,M,2004-08-04,13
263,Luke,Rowe,M,2004-11-03,13
264,Joanna,Ramos,F,2004-05-27,13
265,Kevin,Patterson,M,2004-11-30,13
266,Lisa,Lynch,F,2003-08-09,13
267,Brett,Farmer,M,2003-10-15,13
268,Daniel,Guerrero,M,2004-08-30,13
269,David,Arnold,M,2003-03-02,13
270,April,Hayes,F,2004-03-01,13
271,Julie,Johnson,F,2003-08-19,13
272,Michael,Warner,M,2004-04-21,13
501,Brian,Campbell,M,2011-05-07,6
502,Donald,Walker,M,2011-06-15,6
503,Brian,Reese,M,2011-06-14,6
504,Steven,Miller,M,2011-06-15,6
505,Amanda,Davis,F,2011-02-11,6
506,Jonathan,Johnson,M,2010-11-30,6
507,Michelle,Miles,F,2010-11-17,6
508,Connie,Lawrence,F,2011-02-10,6
509,Sheila,Walters,F,2011-07-12,6
510,Robert,Wolfe,M,2011-06-22,6
511,Donald,Lewis,M,2011-01-11,6
512,George,Hughes,M,2011-06-24,6
513,James,Howard,M,2010-10-07,6
514,Larry,Roman,M,2011-01-12,6
515,Joe,Martinez,M,2011-06-11,6
516,Jamie,Arnold,F,2011-08-25,6
517,Mark,Mcclure,M,2011-07-20,6
518,Laura,Bush,F,2011-01-19,6
519,Mary,Mejia,F,2010-09-18,6
520,Scott,Johnson,M,2010-10-01,6
521,Ashlee,Ramirez,F,2011-08-03,6
522,Sandra,Martin,F,2011-05-05,6
523,Daniel,Adams,M,2011-01-16,6
524,Michael,Phillips,M,2011-08-30,6
525,Lisa,Jackson,F,2010-09-28,6
526,David,Ford,M,2011-06-11,6
527,William,Bowman,M,2010-12-14,6
528,Daniel,Nguyen,M,2011-04-05,6
529,Patty,Perez,F,2011-06-26,6
531,Daniel,Holland,M,2010-09-26,6
533,Jonathan,Campbell,M,2011-05-13,6
534,Suzanne,Ellis,F,2011-08-10,6
536,Dennis,Richards,M,2011-03-29,6
537,Lauren,Cox,F,2011-08-15,6
538,Katrina,Davis,F,2010-10-24,6
539,Shannon,Cortez,F,2010-09-19,6
540,Mark,Conner,M,2010-10-30,6
541,Kyle,Cruz,M,2011-02-11,6
542,Zachary,Reese,M,2011-04-20,6
543,David,Tran,M,2009-03-25,8
544,Pamela,Ryan,F,2008-01-24,9
545,Thomas,Sellers,M,2010-06-30,7
548,Austin,Johnson,M,2006-11-28,10
550,Jennifer,Bishop,F,2012-05-16,5
551,Shane,Drake,M,2012-01-17,5
552,Joyce,Hale,F,2011-09-02,5
553,Russell,Buckley,M,2012-06-08,5
554,Lindsay,Melton,F,2011-09-10,5
555,Trevor,Walton,M,2011-12-18,5
556,Isabella,Montgomery,F,2011-12-06,5
557,Sheila,Robertson,F,2012-05-13,5
558,Cole,Andersen,M,2012-05-14,5
559,Erica,Lynch,F,2012-07-12,5
560,Heather,Williams,F,2012-05-04,5
561,Nancy,Gregory,F,2012-07-10,5
562,Lisa,Newton,F,2011-11-30,5
563,Patrick,Walters,M,2012-02-03,5
564,Brad,Patterson,M,2012-07-05,5
565,Teresa,Alvarez,F,2012-08-27,5
566,Shannon,Stein,F,2012-05-13,5
567,James,Lawson,M,2012-06-12,5
568,Charles,Jones,M,2012-06-03,5
569,Shawn,Glover,M,2012-03-20,5
570,Kathy,Anderson,F,2012-06-05,5
571,Brandon,Collier,M,2012-07-06,5
572,Victoria,Owens,F,2012-04-01,5
573,Jill,Wilson,F,2012-08-14,5
574,Kimberly,Sanchez,F,2012-05-15,5
575,Nicole,Keller,F,2011-11-06,5
576,Brian,Holder,M,2011-10-05,5
577,Christopher,Harmon,M,2011-09-12,5
579,Daniel,Scott,M,2011-12-18,5
580,Tiffany,Lambert,F,2012-03-03,5
581,Chad,Nichols,M,2012-05-16,5
582,John,Pope,M,2012-06-08,5
583,Shelby,Wilson,F,2012-01-08,5
584,Laura,Bradshaw,F,2012-08-27,5
586,Patrick,Hardy,M,2012-06-05,5
587,Martin,Hoffman,M,2012-05-11,5
588,Jeffrey,Peterson,M,2012-07-29,5
590,Francisco,Diaz,M,2005-02-12,12
591,Timothy,Martinez,M,2006-05-22,11
594,Monica,Campbell,F,2008-03-23,9
595,Autumn,Robertson,F,2005-09-21,11
597,Brenda,Stone,F,2012-12-22,4
598,Regina,Thornton,F,2013-03-11,4
599,Katherine,Frye,F,2013-02-09,4
600,Christopher,Mccoy,M,2013-05-04,4
601,Luke,Carr,M,2013-05-24,4
602,Carl,Campbell,M,2013-04-21,4
603,James,Barker,M,2013-06-09,4
604,Jaclyn,Waller,F,2012-10-20,4
605,Alicia,Wood,F,2012-09-25,4
606,Christine,Nguyen,F,2012-12-05,4
607,Thomas,Orr,M,2012-11-30,4
608,Sydney,Rodriguez,F,2013-05-05,4
609,Richard,Peters,M,2013-03-04,4
610,Rebecca,Hale,F,2013-04-13,4
611,Bethany,Morris,F,2013-08-17,4
612,Laura,Dominguez,F,2013-05-04,4
613,Crystal,Watkins,F,2013-08-20,4
614,Robert,Wright,M,2012-12-02,4
615,Julie,Smith,F,2013-04-07,4
616,Shirley,Cruz,F,2013-03-18,4
617,Loretta,Miller,F,2012-10-28,4
618,Joel,Mccullough,M,2013-03-10,4
619,Derek,Cole,M,2013-06-10,4
620,Corey,Carrillo,M,2013-06-29,4
621,Briana,Abbott,F,2013-06-04,4
622,John,Walker,M,2012-09-23,4
623,Erin,Summers,F,2012-09-02,4
624,Kristina,Stewart,F,2013-03-07,4
625,Don,Flores,M,2013-07-02,4
626,Larry,Herrera,M,2013-01-01,4
627,Rita,Miller,F,2013-07-18,4
628,Tina,Scott,F,2012-11-13,4
629,Larry,Allen,M,2013-04-21,4
630,Nicholas,Kim,M,2012-12-24,4
631,Stacey,Daniels,F,2013-06-13,4
632,Robert,Campbell,M,2013-03-23,4
633,Jamie,Haynes,F,2013-07-05,4
634,Adam,Johnston,M,2013-07-29,4
635,Christina,Phillips,F,2012-12-11,4
636,Marissa,Farmer,F,2012-09-12,4
637,Jackie,Parsons,F,2012-10-01,4
638,Jillian,Reyes,F,2012-10-28,4
639,Linda,Blake,F,2012-10-31,4
640,Timothy,Watkins,M,2012-10-12,4
641,Donald,Mccarthy,M,2013-02-25,4
642,Christopher,Reeves,M,2012-03-22,5
643,Nicole,Santiago,F,2005-01-29,12
644,Jordan,Roberts,M,2012-09-08,4
645,Mckenzie,Terry,F,2006-09-10,10
646,James,Price,M,2004-04-04,13
647,Cathy,Woods,F,2014-07-10,3
648,Robert,Smith,M,2013-09-01,3
649,Jessica,Moore,F,2013-11-05,3
650,Benjamin,Camacho,M,2013-09-06,3
651,Anne,Ryan,F,2014-03-12,3
652,Mary,Hernandez,F,2014-06-11,3
653,Todd,Duncan,M,2013-09-29,3
654,Michelle,Bullock,F,2014-06-20,3
655,Jamie,Patel,M,2014-04-29,3
656,Jordan,Johnson,F,2014-05-10,3
657,John,Jones,M,2014-03-23,3
658,John,Adams,M,2014-02-13,3
659,Crystal,Hernandez,F,2014-03-07,3
660,Lindsay,Townsend,F,2014-07-07,3
661,Jeffrey,Price,M,2013-10-22,3
662,Alyssa,Haley,F,2014-06-24,3
663,Laura,Moreno,F,2014-05-29,3
664,Karen,Stephens,F,2014-04-30,3
665,Cynthia,Barker,F,2014-01-15,3
666,Taylor,Shepard,F,2014-05-06,3
667,Kenneth,Moon,M,2014-05-25,3
668,Ellen,Wilson,F,2014-05-28,3
669,Mark,Reyes,M,2013-10-06,3
670,Chelsea,Mckay,F,2013-12-29,3
671,Neil,Lane,M,2014-05-20,3
672,Catherine,Mccullough,F,2014-01-09,3
673,Brianna,Moore,F,2013-10-19,3
674,Benjamin,Wilkinson,M,2014-04-16,3
675,Gregory,Aguirre,M,2014-06-28,3
676,Wendy,Hart,F,2013-12-15,3
677,Rebecca,Mitchell,F,2014-02-25,3
678,Michelle,Smith,F,2013-09-03,3
679,Tracy,Marshall,F,2014-02-11,3
680,Eric,Ortega,M,2013-12-28,3
681,Jon,Walton,M,2014-02-17,3
683,Emily,Everett,F,2014-08-25,3
684,Robert,Hernandez,M,2014-02-11,3
685,Stephanie,Simmons,F,2014-01-28,3
686,Dawn,Rivera,F,2013-09-14,3
687,Jason,Gomez,M,2013-09-09,3
688,Daniel,Patterson,M,2014-05-30,3
689,Andrew,Stevenson,M,2013-11-17,3
690,Krystal,Jensen,F,2013-12-15,3
691,Jessica,Orozco,F,2014-02-28,3
692,Sonya,Cunningham,F,2013-10-13,3
693,Brenda,Mccullough,F,2014-01-18,3
694,Jamie,Morris,F,2014-05-29,3
696,Jennifer,Livingston,F,2012-04-25,5
697,Laura,Mitchell,F,2009-12-17,7
698,Shirley,Wiley,F,2014-04-12,3
699,Ashlee,Williams,F,2015-07-06,2
700,Kimberly,Vazquez,F,2015-04-07,2
701,Monica,Friedman,F,2014-10-05,2
702,Jessica,Burke,F,2015-08-02,2
703,Benjamin,King,M,2014-09-15,2
704,Brandon,Morales,M,2015-03-31,2
705,Laura,Garrett,F,2014-12-19,2
706,Kevin,Sandoval,M,2015-06-03,2
707,Alexander,Allison,M,2015-06-27,2
708,Stephanie,Martin,F,2015-05-13,2
709,Amanda,Moreno,F,2015-08-21,2
710,Stephen,Castaneda,M,2015-07-20,2
711,Bryan,Moon,M,2015-08-26,2
712,Paul,Jones,M,2014-09-13,2
713,Lindsey,Phillips,F,2015-04-30,2
714,Dorothy,Arnold,F,2014-12-05,2
715,Troy,Carrillo,M,2014-10-18,2
716,Kathryn,Campbell,F,2014-12-10,2
717,Taylor,Turner,F,2015-06-16,2
718,Stacy,Davies,F,2014-12-11,2
719,Francisco,Phillips,M,2014-11-21,2
720,Jeffery,Dominguez,M,2014-09-30,2
721,William,Wagner,M,2015-04-08,2
722,Karla,Crosby,F,2014-10-08,2
723,Ariana,Hall,F,2015-04-18,2
724,Joshua,Brown,M,2015-08-24,2
725,Rachel,Reese,F,2015-01-04,2
726,Scott,Stephenson,M,2014-10-09,2
727,Jon,Harris,M,2015-07-05,2
728,Richard,Davis,M,2014-10-23,2
729,Eric,Abbott,M,2015-05-23,2
730,Zachary,Turner,M,2014-09-07,2
731,Michael,Smith,M,2015-02-28,2
732,Joseph,Flores,M,2015-08-29,2
733,Matthew,Moon,M,2015-07-09,2
734,Anna,Anderson,F,2011-12-22,5
735,David,Mora,M,2009-06-03,8
736,Matthew,Singh,M,2008-06-21,9
737,Angela,Taylor,F,2011-08-13,6
738,Douglas,Le,M,2007-01-20,10
739,Teresa,Stark,F,2011-01-14,6
740,Holly,Osborne,F,2011-11-20,5
741,Travis,Sanchez,M,2016-02-29,1
742,Scott,Mcmillan,M,2016-02-08,1
743,Misty,Ross,F,2016-01-02,1
744,Larry,Martinez,M,2015-09-28,1
745,Raymond,Jones,M,2015-09-28,1
746,Joshua,Koch,M,2016-03-24,1
747,Jennifer,Christensen,F,2015-09-09,1
748,Monica,Sanders,F,2016-03-23,1
749,Bryan,Cruz,M,2015-12-21,1
750,Mark,Proctor,M,2016-05-05,1
751,Sandra,Lam,F,2015-11-26,1
752,Chelsey,Green,F,2015-10-31,1
753,Michael,Graham,M,2015-10-16,1
754,Jeff,Lopez,M,2015-12-02,1
755,Mario,Pope,M,2016-08-20,1
756,Austin,Abbott,M,2016-04-17,1
757,Donald,Copeland,M,2016-02-16,1
758,Darin,Douglas,M,2015-10-28,1
759,Mary,Marquez,F,2016-04-12,1
760,Crystal,White,F,2016-06-12,1
761,Brenda,Yoder,F,2016-01-12,1
762,Stacey,Reid,F,2015-10-28,1
763,Robert,Buck,M,2016-02-04,1
764,James,Morrison,M,2015-11-07,1
765,Lauren,Jacobs,F,2016-02-27,1
766,Latoya,Singleton,F,2016-04-30,1
767,Timothy,Edwards,M,2015-11-04,1
768,Lucas,Gill,M,2016-08-18,1
769,Elizabeth,Meyer,F,2015-12-10,1
770,Tyrone,Solis,M,2016-06-22,1
771,Lori,Wang,F,2016-06-17,1
772,Kimberly,Hunter,F,2016-06-10,1
773,Valerie,Wilson,F,2016-08-04,1
774,Richard,Walker,M,2015-12-30,1
775,Jeffery,Johnson,M,2015-09-18,1
776,Joseph,Flores,M,2016-06-01,1
777,Karen,Hayes,F,2016-03-13,1
778,Geoffrey,Reese,M,2016-07-23,1
779,Hannah,Reeves,F,2016-05-30,1
780,Mary,Figueroa,F,2016-05-20,1
781,Anthony,Campbell,M,2016-05-27,1
783,Penny,Schmidt,F,2015-11-04,1
784,Lisa,Jackson,F,2016-08-26,1
785,Laura,Watts,F,2016-01-17,1
786,Micheal,Adams,M,2015-09-07,1
787,Tiffany,Mcdonald,F,2016-01-30,1
788,Jennifer,Mercado,F,2015-10-16,1
789,Jennifer,Johnson,F,2016-02-02,1
790,Connor,Hicks,M,2015-10-27,1
791,Kimberly,Smith,F,2015-09-29,1
792,Francisco,Barrett,M,2016-04-29,1
793,Laura,Burns,F,2008-04-16,9
794,John,Robinson,M,2015-09-26,1
795,Tracey,Bryant,F,2005-01-31,12
796,Jennifer,Wright,F,2007-01-19,10
797,Travis,Lyons,M,2016-06-15,1
798,Tracey,Fuller,F,2008-04-12,9
