student_id,first_name,last_name,gender,date_of_birth,grade_level_id
395,Ariana,Jennings,F,1999-05-21,13
396,Stephanie,Newman,F,2000-07-30,13
397,Jennifer,Lopez,F,2000-01-24,13
398,Travis,Holloway,M,2000-02-17,13
399,Mary,May,F,2000-02-05,13
400,Tricia,Williams,F,1999-08-20,13
401,David,Martinez,M,1999-05-10,13
402,Christine,Gallegos,F,1999-08-08,13
403,Daniel,Robinson,M,1999-08-04,13
404,Crystal,Schroeder,F,1999-12-04,13
405,Stephanie,Smith,F,1999-11-03,13
406,Victoria,Huerta,F,1999-11-30,13
407,David,Thompson,M,1999-07-29,13
408,Sharon,Anderson,F,2000-09-13,13
409,Rachel,Young,F,2000-05-19,13
410,Alexis,Baker,F,2000-05-05,13
411,Natalie,Fox,F,1999-02-19,13
412,Arthur,West,M,1999-10-17,13
413,Jose,Rodriguez,M,1999-05-21,13
414,Connie,Gilbert,F,2000-07-14,13
415,Rachel,Camacho,F,2000-10-09,13
416,Elizabeth,Schneider,F,2000-07-21,13
417,Antonio,Mendoza,M,2000-01-13,13
419,Susan,Jones,F,2000-10-03,13
420,Erica,Hernandez,F,1999-02-01,13
421,Donald,Schultz,M,1999-02-19,13
422,Michelle,James,F,1999-08-01,13
423,Kerry,Chavez,F,1999-08-21,13
424,Jeffrey,Mcguire,M,2000-08-23,13
539,Shannon,Cortez,F,2010-09-19,2
6,Cristian,Santos,M,2010-08-06,4
107,Adam,Montoya,M,2007-07-25,6
152,Jennifer,Phillips,F,2007-05-07,7
349,Steven,Marshall,M,2000-01-04,13
350,Michael,Moore,M,2000-04-21,13
352,Mark,Coleman,M,2000-04-26,13
353,Jesus,Turner,M,2001-04-08,13
354,Sarah,Rodriguez,F,2001-05-30,13
355,Laura,Andrews,F,2000-05-28,13
356,Elizabeth,Spence,F,2001-09-29,13
357,Jennifer,Smith,F,2000-09-12,13
358,Melissa,Garner,F,2000-12-01,13
359,Thomas,Mcgee,M,2000-01-20,13
360,Sue,Mitchell,F,2001-11-20,13
361,Crystal,Pham,F,2000-11-06,13
362,Mark,Oliver,M,2001-03-27,13
363,Perry,Saunders,M,2001-09-21,13
364,Ryan,Fuller,M,2000-09-21,13
365,Lori,Williams,F,2001-12-17,13
366,Jessica,Riley,F,2000-11-02,13
367,Bonnie,Browning,F,2001-10-12,13
368,Paul,Thompson,M,2000-05-06,13
369,Rachel,Walter,F,2000-02-21,13
370,Kiara,Mcintyre,F,2000-05-22,13
372,Tracy,Phillips,F,2001-07-07,13
373,Gina,Wilson,F,2000-12-04,13
374,Brenda,Levy,F,2000-01-30,13
375,Megan,Craig,F,2001-12-01,13
376,Tracy,Ballard,F,2001-06-04,13
377,Ann,Foster,F,2000-05-22,13
378,Kimberly,Gibson,F,2001-04-13,13
379,Nicole,Baker,F,2001-09-19,13
380,Rodney,Bentley,M,2000-05-27,13
381,Megan,Ruiz,F,2001-02-12,13
382,Stacey,Hoffman,F,2000-08-28,13
383,Leonard,Holland,M,2001-12-22,13
384,Rodney,Blankenship,M,2000-09-03,13
385,Marie,Wilson,F,2000-04-27,13
386,Tracy,Torres,M,2000-01-18,13
545,Joshua,Adams,M,2001-08-10,13
590,Tricia,Stewart,F,2001-08-02,13
120,Ruben,Aguilar,M,2007-01-14,8
137,Sean,Rasmussen,M,2007-04-19,8
155,Laura,Sullivan,F,2006-08-28,8
218,Ashley,Barton,F,2004-04-04,10
311,Jesus,Thomas,M,2002-04-05,13
312,Thomas,Romero,M,2002-03-16,13
313,Breanna,Jones,F,2001-12-08,13
314,Richard,Perry,M,2001-10-28,13
315,Rachel,Adams,F,2002-12-29,13
316,Diane,Evans,F,2002-01-01,13
317,Lauren,Keller,F,2002-08-16,13
318,Charles,Ryan,M,2002-12-03,13
319,Gary,Hines,M,2001-05-15,13
320,Jordan,Morris,F,2002-05-27,13
321,Veronica,Allen,F,2002-03-15,13
322,David,Rowe,M,2002-05-29,13
323,Emily,Kennedy,F,2001-01-17,13
324,Roberta,Hughes,F,2001-12-21,13
325,Ricky,Pearson,M,2001-09-15,13
326,Kathleen,Johnson,F,2002-03-01,13
327,Vincent,Rivera,M,2001-07-15,13
328,Shelly,Alexander,F,2002-02-08,13
329,Thomas,Smith,M,2001-07-24,13
330,Jason,Pena,M,2002-02-25,13
331,Angela,Harrington,F,2002-03-01,13
332,George,Schwartz,M,2002-04-13,13
333,Angela,Murphy,F,2002-09-10,13
334,Shannon,James,F,2002-09-19,13
335,Lori,Clay,F,2001-05-03,13
336,Shelia,Johnson,F,2001-07-09,13
337,David,Cohen,M,2001-01-27,13
338,Zachary,Francis,M,2002-04-22,13
339,Veronica,Hodges,F,2002-06-18,13
341,Elijah,Johnson,M,2002-09-27,13
342,Robert,Carter,M,2002-05-06,13
343,Jessica,Sanchez,F,2002-05-26,13
344,Kylie,Sparks,F,2001-06-10,13
345,Christopher,Lynch,M,2001-03-08,13
346,Lisa,Allen,F,2002-05-29,13
347,Lauren,Hall,F,2001-12-21,13
348,David,Scott,M,2002-09-05,13
536,Dennis,Richards,M,2011-03-29,4
544,Michael,Wilson,M,2001-09-05,13
547,Jesse,Mckay,M,2001-11-01,13
548,Nathan,Stanton,M,2002-08-07,13
549,Christopher,Gaines,M,2002-06-23,13
553,Christopher,Gibson,M,2011-10-31,3
639,John,Church,M,2002-08-02,13
47,Jordan,Gonzalez,M,2009-09-06,7
157,Richard,Lawson,M,2006-06-16,10
224,Tonya,Reid,F,2004-06-17,11
250,Ronnie,Phillips,M,2003-02-09,12
273,Benjamin,Hall,M,2003-06-26,13
274,Richard,Weber,M,2002-04-13,13
275,Regina,Gonzalez,F,2003-09-14,13
276,Kimberly,Holland,F,2002-02-14,13
277,Deborah,Thomas,F,2003-12-19,13
278,Carol,Parker,F,2003-01-24,13
279,Roger,Morse,M,2002-10-18,13
280,Becky,Barker,F,2002-06-20,13
281,James,Nelson,M,2002-09-29,13
282,Johnny,Miller,M,2002-07-29,13
283,Stacy,Navarro,F,2002-01-16,13
284,Danielle,Davis,F,2002-08-23,13
285,Sara,Johnston,F,2002-09-19,13
286,Zachary,Chambers,M,2003-01-09,13
287,Laura,Hines,F,2002-04-15,13
288,Julie,Pearson,F,2003-03-10,13
289,Diana,Shea,F,2002-12-22,13
290,Madison,Vasquez,F,2003-06-19,13
291,John,Ortiz,M,2002-02-05,13
292,Michael,Hodge,M,2002-05-05,13
293,Jennifer,Simpson,F,2002-05-09,13
294,Theresa,Cervantes,F,2002-09-15,13
295,Andrew,Miller,M,2002-08-02,13
296,Frank,Cordova,M,2003-04-09,13
297,Sharon,Bryan,F,2003-06-06,13
298,Matthew,Daniels,M,2002-01-01,13
299,Amy,Stone,F,2002-06-10,13
300,Peter,Garrett,M,2002-08-30,13
301,Amber,Adams,F,2003-10-23,13
302,Tanya,Kim,F,2003-02-20,13
303,Kari,Johnson,F,2003-09-29,13
304,Lisa,Allen,F,2002-09-02,13
305,Emily,Smith,F,2002-03-03,13
306,Anna,Gay,F,2002-06-08,13
307,Ashley,Valentine,F,2002-12-21,13
308,Sandra,Jimenez,F,2002-09-09,13
309,Edgar,Thornton,M,2003-10-06,13
310,Sandra,Baird,F,2003-06-11,13
592,Rebecca,Vargas,F,2002-12-27,13
650,James,Graham,M,2014-04-26,2
691,Mitchell,Rodriguez,M,2002-11-14,13
693,Kevin,Barton,M,2003-05-20,13
696,Noah,Tran,M,2003-03-25,13
697,Ryan,Webb,M,2003-02-16,13
25,Mark,Hawkins,M,2010-12-26,7
235,Diana,Carlson,F,2004-05-12,13
236,Donald,Smith,M,2003-12-08,13
237,Angela,Cortez,F,2003-03-16,13
238,Kristen,Allen,F,2004-07-08,13
239,Maria,Henry,F,2003-07-04,13
240,Alan,Phillips,M,2003-11-04,13
241,Michael,Torres,M,2003-06-07,13
242,Jackie,Tran,F,2003-08-14,13
243,Jeffery,Reese,M,2003-05-14,13
244,Heather,Chavez,F,2003-05-09,13
245,David,Martinez,M,2003-04-30,13
246,Ethan,Newton,M,2003-03-16,13
247,Melissa,Lee,F,2004-10-23,13
248,John,Hardy,M,2004-10-13,13
249,Joseph,Campbell,M,2003-10-23,13
251,Cassie,Smith,F,2004-05-20,13
252,Beth,Williams,F,2003-07-27,13
253,Kristen,Terry,F,2004-01-22,13
254,Margaret,Mullins,F,2003-02-19,13
255,Shelley,Andrews,F,2003-02-09,13
256,Karen,Peterson,F,2003-07-02,13
257,Dawn,Hensley,F,2004-01-20,13
258,Rodney,Morales,M,2004-02-14,13
259,Kenneth,Parks,M,2003-01-29,13
260,Chase,Hart,M,2004-02-28,13
263,Luke,Rowe,M,2004-11-03,13
264,Joanna,Ramos,F,2004-05-27,13
265,Kevin,Patterson,M,2004-11-30,13
266,Lisa,Lynch,F,2003-08-09,13
268,Daniel,Guerrero,M,2004-08-30,13
269,David,Arnold,M,2003-03-02,13
270,April,Hayes,F,2004-03-01,13
271,Julie,Johnson,F,2003-08-19,13
272,Michael,Warner,M,2004-04-21,13
557,Brian,Fuller,M,2012-03-17,5
563,Garrett,Smith,M,2011-12-22,5
573,Robert,Montgomery,M,2011-11-06,5
593,Jordan,Collins,M,2004-01-15,13
694,Judith,Lawrence,F,2004-02-22,13
695,Chad,Porter,M,2012-03-14,5
733,Craig,Gilbert,M,2004-04-09,13
792,John,Fisher,M,2015-10-22,1
41,Michael,Herrera,M,2008-02-14,9
45,Philip,Romero,M,2008-07-13,9
196,Michael,Powell,M,2004-09-16,13
197,Sara,Calhoun,F,2004-03-05,13
198,Kimberly,Meadows,F,2004-08-29,13
199,Justin,Johnson,M,2004-08-17,13
200,Jeffrey,Camacho,M,2004-09-06,13
201,Amber,Gray,F,2005-03-12,13
202,Jesse,Rogers,M,2004-03-23,13
203,Jamie,Walton,F,2005-12-08,13
204,Javier,Conley,M,2005-11-20,13
205,Alec,Ryan,M,2005-07-02,13
206,Danny,Jones,M,2005-05-16,13
207,Andrew,Johnson,M,2004-09-10,13
208,Christina,Smith,F,2004-04-06,13
209,Cynthia,Wells,F,2005-03-01,13
210,Kristy,Robinson,F,2004-02-14,13
211,David,Wood,M,2005-09-29,13
212,Lawrence,Adkins,M,2005-08-24,13
213,Richard,Martin,M,2004-02-14,13
214,Ashley,Johnson,F,2005-05-01,13
215,Kenneth,Odonnell,M,2005-05-02,13
216,Jennifer,Espinoza,F,2005-05-26,13
217,Leslie,Rivas,F,2005-01-30,13
219,Melinda,Trujillo,F,2004-11-26,13
220,Victoria,Patton,F,2005-11-06,13
221,Kim,Stanley,F,2004-05-14,13
222,Katie,Peterson,F,2005-01-27,13
223,Jason,Henry,M,2004-11-25,13
225,Julia,Hernandez,F,2005-11-18,13
226,Morgan,Sheppard,F,2005-03-10,13
227,Lisa,Gillespie,F,2004-04-14,13
228,John,Graham,M,2005-10-28,13
229,Kevin,Morris,M,2005-10-11,13
230,Ronald,Miller,M,2004-04-05,13
231,Jerry,Christensen,M,2005-12-09,13
232,Lisa,Gray,F,2004-08-09,13
233,Kathleen,Nguyen,F,2004-01-12,13
234,Daniel,Salinas,M,2004-07-08,13
546,Gerald,Carter,M,2005-05-07,13
591,Andrea,Ramos,F,2005-02-18,13
737,Jessica,Bailey,F,2005-02-08,13
804,Peter,Keller,M,2017-01-31,1
158,Julie,Ramos,F,2006-05-06,13
159,Jorge,Leon,M,2005-03-24,13
160,Noah,Hopkins,M,2006-11-06,13
161,Kaylee,Schultz,F,2006-04-21,13
162,Brandon,Crane,M,2006-05-11,13
163,Megan,Walker,F,2005-04-02,13
164,Brittany,Williams,F,2006-03-19,13
165,Logan,Mack,M,2006-07-04,13
166,Jason,Soto,M,2005-06-26,13
167,Nathan,Cruz,M,2005-03-17,13
168,Dana,Douglas,F,2006-06-05,13
169,Stephanie,Dalton,F,2005-01-03,13
170,Brian,Coleman,M,2006-12-10,13
171,Robert,Dominguez,M,2006-03-10,13
172,Amber,Wright,F,2005-06-30,13
173,Bryan,Anderson,M,2005-11-26,13
174,Mary,Travis,F,2005-06-30,13
175,Emily,Fischer,F,2005-08-20,13
176,Lonnie,Ball,M,2006-06-21,13
177,Jeffery,Meadows,M,2005-07-16,13
178,Steven,Manning,M,2005-06-23,13
179,Joanna,Walton,F,2006-07-04,13
180,Marcia,Cannon,F,2005-11-23,13
181,John,Allen,M,2005-07-22,13
182,Billy,Mitchell,M,2005-06-20,13
183,George,Orozco,M,2005-04-16,13
184,Charles,Hall,M,2005-02-01,13
185,Brittany,Lewis,F,2006-09-27,13
186,Jason,Daniels,M,2005-06-11,13
187,Amy,Wall,F,2005-06-11,13
188,Summer,Silva,F,2006-06-01,13
189,Alicia,Gilmore,F,2005-09-28,13
190,Jamie,Smith,F,2005-08-12,13
191,Edwin,Price,M,2005-05-17,13
192,Tiffany,Barnes,F,2006-12-13,13
194,Connie,Robinson,F,2005-12-15,13
195,Karla,Price,F,2006-06-19,13
501,Brian,Campbell,M,2011-05-07,8
645,Carol,Anderson,F,2014-07-07,5
706,Danielle,Scott,F,2015-04-15,4
729,Angela,Garcia,F,2014-12-11,4
801,Joseph,Jones,M,2017-07-11,2
835,Dominique,Glover,F,2016-12-26,2
840,Jeffery,Jenkins,M,2017-06-04,2
118,Justin,Rodriguez,M,2007-06-16,13
119,Melissa,Hernandez,F,2007-12-09,13
121,Jeffrey,Williams,M,2007-02-27,13
122,Stephanie,Flynn,F,2006-05-22,13
123,Andrew,Howard,M,2006-12-01,13
124,David,Garcia,M,2006-09-22,13
125,Kristin,Baxter,F,2006-10-30,13
126,Nicole,Frost,F,2007-08-30,13
127,Sharon,Cherry,F,2006-04-02,13
128,Christopher,Gutierrez,M,2007-11-11,13
129,Norman,Cook,M,2006-03-11,13
130,Jason,Santiago,M,2007-12-28,13
131,Robert,Adams,M,2006-10-13,13
132,Michael,Reyes,M,2006-11-02,13
133,Shannon,Walker,F,2007-01-16,13
134,Thomas,Bailey,M,2006-11-14,13
135,Rebecca,Perez,F,2006-11-15,13
136,Mary,Ross,F,2007-01-10,13
138,Gregory,Hicks,M,2006-04-19,13
139,William,Herrera,M,2007-09-21,13
140,Ashley,Waller,F,2006-01-11,13
141,Lauren,Terrell,F,2007-03-11,13
142,Ashley,Hamilton,F,2007-01-15,13
143,Rachel,Graham,F,2006-10-10,13
144,Brian,Lam,M,2007-07-18,13
145,Dawn,Fletcher,F,2006-03-15,13
146,Joseph,Drake,M,2007-01-01,13
147,Nathan,Harmon,M,2006-09-24,13
148,Craig,Reynolds,M,2006-09-18,13
149,Tammie,Hanson,F,2006-09-15,13
150,Ryan,Cortez,M,2007-09-15,13
151,Jonathon,Estrada,M,2007-04-27,13
153,Cheryl,Ortega,F,2007-02-19,13
154,Michael,Orr,M,2007-05-28,13
156,April,Mitchell,F,2007-11-20,13
625,Michael,Johnson,M,2013-07-12,7
1,Brian,Figueroa,M,2010-09-06,11
2,Daniel,Doyle,M,2009-04-06,11
3,Patrick,Gardner,M,2010-09-20,11
4,Javier,Johnson,M,2010-08-18,11
5,David,Guzman,M,2009-03-26,11
7,Jason,Cole,M,2010-07-31,11
8,Robert,Smith,M,2010-04-19,11
9,Christopher,Henderson,M,2009-11-09,11
10,Brittney,Bernard,F,2009-04-18,11
11,Brian,James,M,2010-05-11,11
12,Sarah,Munoz,F,2009-05-20,11
13,Andrew,Stevens,M,2009-11-10,11
14,Valerie,Gray,F,2010-02-18,11
15,Edward,Fuller,M,2010-08-03,11
16,Scott,Ray,M,2009-12-10,11
17,Andrea,Stanley,F,2009-10-01,11
18,Dylan,Miller,M,2009-10-28,11
19,Sean,James,M,2009-04-01,11
20,Mark,Diaz,M,2009-06-26,11
21,Heather,Santiago,F,2009-05-24,11
22,Timothy,Wong,M,2010-09-30,11
23,Mark,Ferguson,M,2010-08-25,11
24,Christopher,Gray,M,2009-04-06,11
26,Erika,Tate,F,2009-09-23,11
27,Crystal,Johnson,F,2009-01-22,11
28,Jennifer,Jones,F,2010-05-03,11
29,Tommy,Walter,M,2009-12-21,11
31,Thomas,Ellis,M,2010-12-10,11
32,Brenda,Mcgee,F,2010-04-13,11
33,Deborah,Richards,F,2009-07-29,11
34,Lauren,Cox,F,2010-12-15,11
35,Jordan,Davis,M,2010-02-23,11
36,Shannon,Hernandez,F,2010-01-19,11
37,Rebecca,Henderson,F,2009-03-04,11
38,James,Carlson,M,2010-01-25,11
39,Joseph,Maddox,M,2009-07-01,11
40,Terri,Frazier,F,2008-11-30,12
43,Jessica,Chavez,F,2009-04-24,12
44,Sherri,Baker,F,2008-10-07,12
46,Sheila,Evans,F,2009-02-11,12
48,Phillip,Ryan,M,2009-05-26,12
49,Tammy,Sellers,F,2009-10-30,12
50,Erika,Smith,F,2009-08-21,12
51,Heidi,Galloway,F,2008-12-26,12
52,Eric,Brown,M,2008-11-09,12
53,Latoya,Miller,F,2009-12-07,12
54,John,Jones,M,2008-10-11,12
55,Kim,Martinez,F,2008-10-22,12
56,Karen,Pierce,F,2009-09-14,12
57,Kelsey,Obrien,F,2009-04-13,12
58,Timothy,Campos,M,2009-03-24,12
59,Curtis,Collins,M,2008-09-24,12
60,Marie,Kim,F,2009-09-18,12
61,Jesse,Wright,M,2009-07-21,12
62,Gina,Chapman,F,2008-01-25,12
63,Kevin,Smith,M,2009-03-31,12
64,Lynn,Perez,F,2008-10-01,12
65,Andre,Rivera,M,2009-12-18,12
66,David,Caldwell,M,2009-07-19,12
67,Kimberly,Cummings,F,2009-03-25,12
68,Kenneth,Kennedy,M,2009-12-09,12
69,Kara,Russell,F,2009-11-01,12
70,Anne,Jordan,F,2009-02-06,12
71,Jason,Shields,M,2008-06-13,12
72,Megan,Joyce,F,2009-01-22,12
73,Amy,Chandler,F,2008-02-08,12
74,Shannon,Wright,F,2008-11-06,12
75,Joshua,Taylor,M,2009-03-15,12
76,Donald,Wright,M,2009-03-13,12
77,Bernard,Morton,M,2008-12-24,12
78,Joshua,Williams,M,2009-11-29,12
79,Russell,Novak,M,2008-07-28,13
80,Paul,Young,M,2008-12-25,13
82,Steven,Martin,M,2007-06-05,13
83,Victoria,Baker,F,2008-01-01,13
84,Richard,Mitchell,M,2007-11-01,13
85,Tina,Cowan,F,2008-09-27,13
86,Mary,Tucker,F,2008-08-03,13
87,Edward,Novak,M,2007-03-15,13
88,Noah,Brown,M,2008-08-12,13
89,Amy,Silva,F,2007-05-02,13
90,Tamara,Schmidt,F,2007-07-15,13
91,Tyler,Miller,M,2007-01-23,13
92,Barry,Jones,M,2008-03-13,13
93,Cynthia,Wilson,F,2007-12-01,13
94,Keith,Riley,M,2008-12-11,13
95,Manuel,Barnes,M,2008-01-16,13
96,Keith,Stewart,M,2007-08-15,13
97,Dan,Moran,M,2007-04-12,13
98,Deborah,Anderson,F,2007-04-03,13
99,Elijah,Stewart,M,2008-09-07,13
100,Timothy,Smith,M,2007-10-19,13
101,Zachary,Ferrell,M,2008-08-29,13
102,Joshua,Wagner,M,2008-01-29,13
103,Taylor,Ibarra,F,2008-02-21,13
104,Dana,Mitchell,F,2007-12-08,13
105,Sandra,Warner,F,2008-06-19,13
106,William,Roman,M,2008-08-25,13
108,Tara,Garcia,F,2007-04-27,13
109,Brandy,Wilson,F,2007-12-08,13
110,Natalie,Moore,F,2007-02-11,13
112,Michael,Farrell,M,2007-03-21,13
113,John,Whitehead,M,2008-07-15,13
114,Anthony,Walters,M,2007-11-25,13
115,Destiny,Smith,F,2008-11-18,13
116,Carlos,Whitney,M,2008-10-26,13
117,Patrick,Arnold,M,2008-03-03,13
502,Donald,Walker,M,2011-06-15,10
503,Brian,Reese,M,2011-06-14,10
504,Steven,Miller,M,2011-06-15,10
505,Amanda,Davis,F,2011-02-11,10
506,Jonathan,Johnson,M,2010-11-30,10
507,Michelle,Miles,F,2010-11-17,10
508,Connie,Lawrence,F,2011-02-10,10
509,Sheila,Walters,F,2011-07-12,10
510,Robert,Wolfe,M,2011-06-22,10
511,Donald,Lewis,M,2011-01-11,10
512,George,Hughes,M,2011-06-24,10
513,James,Howard,M,2010-10-07,10
514,Larry,Roman,M,2011-01-12,10
515,Joe,Martinez,M,2011-06-11,10
516,Jamie,Arnold,F,2011-08-25,10
517,Mark,Mcclure,M,2011-07-20,10
518,Laura,Bush,F,2011-01-19,10
519,Mary,Mejia,F,2010-09-18,10
520,Scott,Johnson,M,2010-10-01,10
521,Ashlee,Ramirez,F,2011-08-03,10
522,Sandra,Martin,F,2011-05-05,10
523,Daniel,Adams,M,2011-01-16,10
524,Michael,Phillips,M,2011-08-30,10
525,Lisa,Jackson,F,2010-09-28,10
526,David,Ford,M,2011-06-11,10
527,William,Bowman,M,2010-12-14,10
528,Daniel,Nguyen,M,2011-04-05,10
529,Patty,Perez,F,2011-06-26,10
531,Daniel,Holland,M,2010-09-26,10
532,Shawn,Edwards,M,2011-04-09,10
533,Jonathan,Campbell,M,2011-05-13,10
534,Suzanne,Ellis,F,2011-08-10,10
535,Brenda,Mcgee,F,2010-12-12,10
537,Lauren,Cox,F,2011-08-15,10
538,Katrina,Davis,F,2010-10-24,10
540,Mark,Conner,M,2010-10-30,10
541,Kyle,Cruz,M,2011-02-11,10
542,Zachary,Reese,M,2011-04-20,10
543,David,Tran,M,2009-03-25,12
550,Glenda,Garcia,F,2012-02-24,9
551,Eric,Nguyen,M,2012-01-22,9
554,Anthony,Miller,M,2012-04-27,9
555,Mary,Tucker,F,2012-02-20,9
556,Jason,Lewis,M,2012-02-19,9
558,Ashley,Gregory,F,2012-02-14,9
559,Katelyn,Estrada,F,2012-04-18,9
560,Connie,Joyce,F,2011-09-18,9
561,Aimee,Turner,F,2011-09-22,9
562,Randall,Duran,M,2011-11-22,9
564,Jessica,Anderson,F,2012-06-17,9
565,Michele,Mason,F,2012-03-25,9
566,Michael,Gomez,M,2012-07-20,9
567,Shannon,Williams,F,2012-02-02,9
568,Julia,Miller,F,2011-09-08,9
569,Kenneth,Berry,M,2011-12-31,9
570,Margaret,Daniels,F,2012-06-02,9
571,Ashley,Daniels,F,2011-12-22,9
572,Tracy,Arnold,F,2011-09-09,9
574,Michael,Cox,M,2012-07-20,9
575,Sarah,Johnson,F,2012-02-17,9
576,Jessica,Morales,F,2011-12-04,9
577,James,Rodriguez,M,2011-10-01,9
578,Nichole,Thornton,F,2011-12-30,9
579,Felicia,Jackson,F,2011-11-26,9
580,Mark,Schmidt,M,2012-03-17,9
581,Taylor,Bailey,M,2011-11-15,9
582,Tina,Brewer,F,2012-06-09,9
583,Cynthia,Thomas,F,2011-10-28,9
584,Christopher,Hernandez,M,2011-11-16,9
585,Mary,Ortega,F,2012-06-21,9
586,Tiffany,Burton,F,2011-11-08,9
587,Paul,Wolf,M,2012-02-28,9
588,Michael,Macias,M,2012-02-22,9
589,Mark,Weber,M,2012-05-07,9
594,Joshua,Nguyen,M,2013-06-26,8
595,Joel,Andrews,M,2013-06-10,8
596,Christine,Salinas,F,2013-06-03,8
597,Michael,Reese,M,2013-07-20,8
598,Ryan,Pope,M,2013-07-16,8
599,Kathryn,Schultz,F,2013-05-20,8
600,David,Moore,M,2012-12-03,8
601,Richard,Jones,M,2013-02-12,8
602,John,Hall,M,2013-04-21,8
603,Kimberly,Mclean,F,2013-02-03,8
604,Michael,Stephens,M,2013-08-04,8
605,Tracy,Schmidt,F,2013-07-05,8
606,Steven,Herrera,M,2013-05-31,8
607,Suzanne,Rodriguez,F,2013-05-06,8
608,Matthew,Kelly,M,2012-12-06,8
609,Lonnie,Hart,M,2013-05-10,8
610,Michael,Ross,M,2013-05-09,8
611,Gary,Hogan,M,2013-06-20,8
612,Adam,Gibson,M,2012-10-12,8
613,Courtney,Burgess,F,2012-12-10,8
614,Lauren,Johnston,F,2013-04-05,8
615,James,Ford,M,2013-02-21,8
616,Kevin,Arnold,M,2013-05-22,8
617,Chris,Martin,M,2013-03-14,8
618,Karen,Phillips,F,2012-09-10,8
619,Tonya,Wilson,F,2013-08-24,8
620,Brenda,Campbell,F,2013-06-11,8
621,Grace,Mueller,F,2012-12-31,8
622,Karen,Alvarez,F,2013-03-22,8
623,Miranda,Johnson,F,2013-02-18,8
624,Francis,Evans,M,2013-02-23,8
626,Matthew,Mitchell,M,2013-01-12,8
627,Rebecca,Macias,F,2013-05-21,8
628,William,Sanchez,M,2013-08-28,8
629,Juan,Rivera,M,2012-11-07,8
630,Tina,Hall,F,2013-02-13,8
631,Lori,Lopez,F,2013-02-05,8
632,Jessica,Johnson,F,2013-05-14,8
633,Stephen,Cole,M,2013-04-27,8
634,James,Bush,M,2013-02-14,8
635,Donald,Padilla,M,2012-11-19,8
636,Amy,Garcia,F,2013-07-07,8
637,Kimberly,Diaz,F,2013-08-05,8
638,Jim,Baker,M,2009-11-16,11
640,Linda,Carr,F,2010-12-31,10
641,Brian,Bell,M,2008-04-15,13
642,James,Rivers,M,2013-10-15,7
643,Sara,Vaughn,F,2013-12-15,7
644,Rebecca,Banks,F,2014-03-05,7
646,Anthony,Dunlap,M,2014-06-10,7
647,Ashley,Meadows,F,2013-11-01,7
648,Leslie,Pham,F,2014-08-20,7
649,Jessica,Martin,F,2014-05-22,7
651,Logan,Huffman,M,2014-01-18,7
652,Ryan,Mcpherson,M,2014-08-08,7
653,Karen,Freeman,F,2013-10-21,7
654,Jennifer,Williams,F,2014-08-11,7
655,Matthew,Smith,M,2013-12-11,7
656,Michael,Saunders,M,2014-08-04,7
657,Misty,Walker,F,2014-04-12,7
