student_id,first_name,last_name,gender,date_of_birth,grade_level_id
85,Tina,Cowan,F,2008-09-27,7
86,Mary,Tucker,F,2008-08-03,7
87,Edward,Novak,M,2007-03-15,7
88,Noah,Brown,M,2008-08-12,7
89,Amy,Silva,F,2007-05-02,7
90,Tamara,Schmidt,F,2007-07-15,7
91,Tyler,Miller,M,2007-01-23,7
93,Cynthia,Wilson,F,2007-12-01,7
94,Keith,Riley,M,2008-12-11,7
95,Manuel,Barnes,M,2008-01-16,7
96,Keith,Stewart,M,2007-08-15,7
97,Dan,Moran,M,2007-04-12,7
99,Elijah,Stewart,M,2008-09-07,7
100,Timothy,Smith,M,2007-10-19,7
101,Zachary,Ferrell,M,2008-08-29,7
102,Joshua,Wagner,M,2008-01-29,7
103,Taylor,Ibarra,F,2008-02-21,7
104,Dana,Mitchell,F,2007-12-08,7
105,Sandra,Warner,F,2008-06-19,7
106,William,Roman,M,2008-08-25,7
107,Adam,Montoya,M,2007-07-25,7
108,Tara,Garcia,F,2007-04-27,7
109,Brandy,Wilson,F,2007-12-08,7
110,Natalie,Moore,F,2007-02-11,7
111,Larry,Robbins,M,2008-04-19,7
112,Michael,Farrell,M,2007-03-21,7
113,John,Whitehead,M,2008-07-15,7
114,Anthony,Walters,M,2007-11-25,7
115,Destiny,Smith,F,2008-11-18,7
116,Carlos,Whitney,M,2008-10-26,7
117,Patrick,Arnold,M,2008-03-03,7
118,Justin,Rodriguez,M,2007-06-16,8
119,Melissa,Hernandez,F,2007-12-09,8
120,Ruben,Aguilar,M,2007-01-14,8
121,Jeffrey,Williams,M,2007-02-27,8
122,Stephanie,Flynn,F,2006-05-22,8
123,Andrew,Howard,M,2006-12-01,8
124,David,Garcia,M,2006-09-22,8
125,Kristin,Baxter,F,2006-10-30,8
126,Nicole,Frost,F,2007-08-30,8
127,Sharon,Cherry,F,2006-04-02,8
128,Christopher,Gutierrez,M,2007-11-11,8
130,Jason,Santiago,M,2007-12-28,8
131,Robert,Adams,M,2006-10-13,8
132,Michael,Reyes,M,2006-11-02,8
133,Shannon,Walker,F,2007-01-16,8
134,Thomas,Bailey,M,2006-11-14,8
135,Rebecca,Perez,F,2006-11-15,8
136,Mary,Ross,F,2007-01-10,8
137,Sean,Rasmussen,M,2007-04-19,8
138,Gregory,Hicks,M,2006-04-19,8
139,William,Herrera,M,2007-09-21,8
140,Ashley,Waller,F,2006-01-11,8
141,Lauren,Terrell,F,2007-03-11,8
142,Ashley,Hamilton,F,2007-01-15,8
143,Rachel,Graham,F,2006-10-10,8
144,Brian,Lam,M,2007-07-18,8
145,Dawn,Fletcher,F,2006-03-15,8
146,Joseph,Drake,M,2007-01-01,8
147,Nathan,Harmon,M,2006-09-24,8
148,Craig,Reynolds,M,2006-09-18,8
149,Tammie,Hanson,F,2006-09-15,8
150,Ryan,Cortez,M,2007-09-15,8
151,Jonathon,Estrada,M,2007-04-27,8
153,Cheryl,Ortega,F,2007-02-19,8
154,Michael,Orr,M,2007-05-28,8
155,Laura,Sullivan,F,2006-08-28,8
156,April,Mitchell,F,2007-11-20,8
157,Richard,Lawson,M,2006-06-16,9
158,Julie,Ramos,F,2006-05-06,9
159,Jorge,Leon,M,2005-03-24,9
160,Noah,Hopkins,M,2006-11-06,9
161,Kaylee,Schultz,F,2006-04-21,9
163,Megan,Walker,F,2005-04-02,9
164,Brittany,Williams,F,2006-03-19,9
165,Logan,Mack,M,2006-07-04,9
166,Jason,Soto,M,2005-06-26,9
167,Nathan,Cruz,M,2005-03-17,9
168,Dana,Douglas,F,2006-06-05,9
169,Stephanie,Dalton,F,2005-01-03,9
170,Brian,Coleman,M,2006-12-10,9
171,Robert,Dominguez,M,2006-03-10,9
172,Amber,Wright,F,2005-06-30,9
173,Bryan,Anderson,M,2005-11-26,9
174,Mary,Travis,F,2005-06-30,9
175,Emily,Fischer,F,2005-08-20,9
176,Lonnie,Ball,M,2006-06-21,9
177,Jeffery,Meadows,M,2005-07-16,9
178,Steven,Manning,M,2005-06-23,9
179,Joanna,Walton,F,2006-07-04,9
180,Marcia,Cannon,F,2005-11-23,9
181,John,Allen,M,2005-07-22,9
182,Billy,Mitchell,M,2005-06-20,9
183,George,Orozco,M,2005-04-16,9
184,Charles,Hall,M,2005-02-01,9
185,Brittany,Lewis,F,2006-09-27,9
186,Jason,Daniels,M,2005-06-11,9
187,Amy,Wall,F,2005-06-11,9
188,Summer,Silva,F,2006-06-01,9
190,Jamie,Smith,F,2005-08-12,9
191,Edwin,Price,M,2005-05-17,9
192,Tiffany,Barnes,F,2006-12-13,9
193,Nicholas,Marsh,M,2005-10-18,9
194,Connie,Robinson,F,2005-12-15,9
195,Karla,Price,F,2006-06-19,9
196,Michael,Powell,M,2004-09-16,10
197,Sara,Calhoun,F,2004-03-05,10
198,Kimberly,Meadows,F,2004-08-29,10
199,Justin,Johnson,M,2004-08-17,10
200,Jeffrey,Camacho,M,2004-09-06,10
201,Amber,Gray,F,2005-03-12,10
202,Jesse,Rogers,M,2004-03-23,10
203,Jamie,Walton,F,2005-12-08,10
204,Javier,Conley,M,2005-11-20,10
205,Alec,Ryan,M,2005-07-02,10
206,Danny,Jones,M,2005-05-16,10
207,Andrew,Johnson,M,2004-09-10,10
208,Christina,Smith,F,2004-04-06,10
209,Cynthia,Wells,F,2005-03-01,10
210,Kristy,Robinson,F,2004-02-14,10
211,David,Wood,M,2005-09-29,10
212,Lawrence,Adkins,M,2005-08-24,10
213,Richard,Martin,M,2004-02-14,10
214,Ashley,Johnson,F,2005-05-01,10
215,Kenneth,Odonnell,M,2005-05-02,10
216,Jennifer,Espinoza,F,2005-05-26,10
217,Leslie,Rivas,F,2005-01-30,10
218,Ashley,Barton,F,2004-04-04,10
219,Melinda,Trujillo,F,2004-11-26,10
220,Victoria,Patton,F,2005-11-06,10
221,Kim,Stanley,F,2004-05-14,10
222,Katie,Peterson,F,2005-01-27,10
223,Jason,Henry,M,2004-11-25,10
224,Tonya,Reid,F,2004-06-17,10
225,Julia,Hernandez,F,2005-11-18,10
226,Morgan,Sheppard,F,2005-03-10,10
227,Lisa,Gillespie,F,2004-04-14,10
228,John,Graham,M,2005-10-28,10
229,Kevin,Morris,M,2005-10-11,10
230,Ronald,Miller,M,2004-04-05,10
231,Jerry,Christensen,M,2005-12-09,10
232,Lisa,Gray,F,2004-08-09,10
233,Kathleen,Nguyen,F,2004-01-12,10
234,Daniel,Salinas,M,2004-07-08,10
235,Diana,Carlson,F,2004-05-12,11
236,Donald,Smith,M,2003-12-08,11
237,Angela,Cortez,F,2003-03-16,11
238,Kristen,Allen,F,2004-07-08,11
239,Maria,Henry,F,2003-07-04,11
240,Alan,Phillips,M,2003-11-04,11
241,Michael,Torres,M,2003-06-07,11
242,Jackie,Tran,F,2003-08-14,11
243,Jeffery,Reese,M,2003-05-14,11
244,Heather,Chavez,F,2003-05-09,11
245,David,Martinez,M,2003-04-30,11
246,Ethan,Newton,M,2003-03-16,11
247,Melissa,Lee,F,2004-10-23,11
248,John,Hardy,M,2004-10-13,11
249,Joseph,Campbell,M,2003-10-23,11
250,Ronnie,Phillips,M,2003-02-09,11
251,Cassie,Smith,F,2004-05-20,11
252,Beth,Williams,F,2003-07-27,11
253,Kristen,Terry,F,2004-01-22,11
254,Margaret,Mullins,F,2003-02-19,11
255,Shelley,Andrews,F,2003-02-09,11
256,Karen,Peterson,F,2003-07-02,11
257,Dawn,Hensley,F,2004-01-20,11
258,Rodney,Morales,M,2004-02-14,11
259,Kenneth,Parks,M,2003-01-29,11
260,Chase,Hart,M,2004-02-28,11
262,Phillip,Obrien,M,2004-08-04,11
263,Luke,Rowe,M,2004-11-03,11
264,Joanna,Ramos,F,2004-05-27,11
265,Kevin,Patterson,M,2004-11-30,11
266,Lisa,Lynch,F,2003-08-09,11
267,Brett,Farmer,M,2003-10-15,11
268,Daniel,Guerrero,M,2004-08-30,11
269,David,Arnold,M,2003-03-02,11
270,April,Hayes,F,2004-03-01,11
271,Julie,Johnson,F,2003-08-19,11
272,Michael,Warner,M,2004-04-21,11
273,Benjamin,Hall,M,2003-06-26,12
274,Richard,Weber,M,2002-04-13,12
275,Regina,Gonzalez,F,2003-09-14,12
276,Kimberly,Holland,F,2002-02-14,12
277,Deborah,Thomas,F,2003-12-19,12
278,Carol,Parker,F,2003-01-24,12
279,Roger,Morse,M,2002-10-18,12
280,Becky,Barker,F,2002-06-20,12
281,James,Nelson,M,2002-09-29,12
282,Johnny,Miller,M,2002-07-29,12
283,Stacy,Navarro,F,2002-01-16,12
284,Danielle,Davis,F,2002-08-23,12
285,Sara,Johnston,F,2002-09-19,12
286,Zachary,Chambers,M,2003-01-09,12
287,Laura,Hines,F,2002-04-15,12
288,Julie,Pearson,F,2003-03-10,12
289,Diana,Shea,F,2002-12-22,12
290,Madison,Vasquez,F,2003-06-19,12
291,John,Ortiz,M,2002-02-05,12
292,Michael,Hodge,M,2002-05-05,12
293,Jennifer,Simpson,F,2002-05-09,12
294,Theresa,Cervantes,F,2002-09-15,12
295,Andrew,Miller,M,2002-08-02,12
296,Frank,Cordova,M,2003-04-09,12
297,Sharon,Bryan,F,2003-06-06,12
298,Matthew,Daniels,M,2002-01-01,12
299,Amy,Stone,F,2002-06-10,12
300,Peter,Garrett,M,2002-08-30,12
301,Amber,Adams,F,2003-10-23,12
302,Tanya,Kim,F,2003-02-20,12
303,Kari,Johnson,F,2003-09-29,12
304,Lisa,Allen,F,2002-09-02,12
305,Emily,Smith,F,2002-03-03,12
306,Anna,Gay,F,2002-06-08,12
307,Ashley,Valentine,F,2002-12-21,12
308,Sandra,Jimenez,F,2002-09-09,12
309,Edgar,Thornton,M,2003-10-06,12
310,Sandra,Baird,F,2003-06-11,12
311,Jesus,Thomas,M,2002-04-05,13
312,Thomas,Romero,M,2002-03-16,13
313,Breanna,Jones,F,2001-12-08,13
314,Richard,Perry,M,2001-10-28,13
315,Rachel,Adams,F,2002-12-29,13
316,Diane,Evans,F,2002-01-01,13
317,Lauren,Keller,F,2002-08-16,13
318,Charles,Ryan,M,2002-12-03,13
319,Gary,Hines,M,2001-05-15,13
320,Jordan,Morris,F,2002-05-27,13
321,Veronica,Allen,F,2002-03-15,13
322,David,Rowe,M,2002-05-29,13
323,Emily,Kennedy,F,2001-01-17,13
324,Roberta,Hughes,F,2001-12-21,13
325,Ricky,Pearson,M,2001-09-15,13
326,Kathleen,Johnson,F,2002-03-01,13
327,Vincent,Rivera,M,2001-07-15,13
328,Shelly,Alexander,F,2002-02-08,13
329,Thomas,Smith,M,2001-07-24,13
330,Jason,Pena,M,2002-02-25,13
331,Angela,Harrington,F,2002-03-01,13
332,George,Schwartz,M,2002-04-13,13
333,Angela,Murphy,F,2002-09-10,13
334,Shannon,James,F,2002-09-19,13
335,Lori,Clay,F,2001-05-03,13
336,Shelia,Johnson,F,2001-07-09,13
337,David,Cohen,M,2001-01-27,13
338,Zachary,Francis,M,2002-04-22,13
339,Veronica,Hodges,F,2002-06-18,13
340,Shane,Wallace,M,2002-10-01,13
341,Elijah,Johnson,M,2002-09-27,13
342,Robert,Carter,M,2002-05-06,13
343,Jessica,Sanchez,F,2002-05-26,13
344,Kylie,Sparks,F,2001-06-10,13
345,Christopher,Lynch,M,2001-03-08,13
346,Lisa,Allen,F,2002-05-29,13
347,Lauren,Hall,F,2001-12-21,13
348,David,Scott,M,2002-09-05,13
501,Brian,Campbell,M,2011-05-07,4
502,Donald,Walker,M,2011-06-15,4
503,Brian,Reese,M,2011-06-14,4
504,Steven,Miller,M,2011-06-15,4
505,Amanda,Davis,F,2011-02-11,4
506,Jonathan,Johnson,M,2010-11-30,4
507,Michelle,Miles,F,2010-11-17,4
508,Connie,Lawrence,F,2011-02-10,4
509,Sheila,Walters,F,2011-07-12,4
510,Robert,Wolfe,M,2011-06-22,4
511,Donald,Lewis,M,2011-01-11,4
512,George,Hughes,M,2011-06-24,4
513,James,Howard,M,2010-10-07,4
514,Larry,Roman,M,2011-01-12,4
515,Joe,Martinez,M,2011-06-11,4
516,Jamie,Arnold,F,2011-08-25,4
517,Mark,Mcclure,M,2011-07-20,4
518,Laura,Bush,F,2011-01-19,4
519,Mary,Mejia,F,2010-09-18,4
520,Scott,Johnson,M,2010-10-01,4
521,Ashlee,Ramirez,F,2011-08-03,4
522,Sandra,Martin,F,2011-05-05,4
523,Daniel,Adams,M,2011-01-16,4
524,Michael,Phillips,M,2011-08-30,4
525,Lisa,Jackson,F,2010-09-28,4
526,David,Ford,M,2011-06-11,4
527,William,Bowman,M,2010-12-14,4
528,Daniel,Nguyen,M,2011-04-05,4
529,Patty,Perez,F,2011-06-26,4
531,Daniel,Holland,M,2010-09-26,4
533,Jonathan,Campbell,M,2011-05-13,4
534,Suzanne,Ellis,F,2011-08-10,4
535,Brenda,Mcgee,F,2010-12-12,4
536,Dennis,Richards,M,2011-03-29,4
537,Lauren,Cox,F,2011-08-15,4
538,Katrina,Davis,F,2010-10-24,4
539,Shannon,Cortez,F,2010-09-19,4
540,Mark,Conner,M,2010-10-30,4
541,Kyle,Cruz,M,2011-02-11,4
542,Zachary,Reese,M,2011-04-20,4
543,David,Tran,M,2009-03-25,6
544,Pamela,Ryan,F,2008-01-24,7
545,Thomas,Sellers,M,2010-06-30,5
546,Fred,Smith,M,2002-04-21,13
547,Andrea,Welch,F,2001-09-03,13
548,Austin,Johnson,M,2006-11-28,8
550,Jennifer,Bishop,F,2012-05-16,3
551,Shane,Drake,M,2012-01-17,3
552,Joyce,Hale,F,2011-09-02,3
553,Russell,Buckley,M,2012-06-08,3
554,Lindsay,Melton,F,2011-09-10,3
555,Trevor,Walton,M,2011-12-18,3
556,Isabella,Montgomery,F,2011-12-06,3
557,Sheila,Robertson,F,2012-05-13,3
558,Cole,Andersen,M,2012-05-14,3
559,Erica,Lynch,F,2012-07-12,3
560,Heather,Williams,F,2012-05-04,3
561,Nancy,Gregory,F,2012-07-10,3
562,Lisa,Newton,F,2011-11-30,3
563,Patrick,Walters,M,2012-02-03,3
564,Brad,Patterson,M,2012-07-05,3
565,Teresa,Alvarez,F,2012-08-27,3
566,Shannon,Stein,F,2012-05-13,3
567,James,Lawson,M,2012-06-12,3
568,Charles,Jones,M,2012-06-03,3
569,Shawn,Glover,M,2012-03-20,3
570,Kathy,Anderson,F,2012-06-05,3
571,Brandon,Collier,M,2012-07-06,3
572,Victoria,Owens,F,2012-04-01,3
573,Jill,Wilson,F,2012-08-14,3
574,Kimberly,Sanchez,F,2012-05-15,3
575,Nicole,Keller,F,2011-11-06,3
576,Brian,Holder,M,2011-10-05,3
577,Christopher,Harmon,M,2011-09-12,3
579,Daniel,Scott,M,2011-12-18,3
580,Tiffany,Lambert,F,2012-03-03,3
581,Chad,Nichols,M,2012-05-16,3
582,John,Pope,M,2012-06-08,3
583,Shelby,Wilson,F,2012-01-08,3
584,Laura,Bradshaw,F,2012-08-27,3
585,Mathew,Bennett,M,2011-09-26,3
586,Patrick,Hardy,M,2012-06-05,3
587,Martin,Hoffman,M,2012-05-11,3
588,Jeffrey,Peterson,M,2012-07-29,3
589,Courtney,Wilson,F,2001-11-30,13
590,Francisco,Diaz,M,2005-02-12,10
591,Timothy,Martinez,M,2006-05-22,9
592,Jenny,Kennedy,F,2002-01-10,13
594,Monica,Campbell,F,2008-03-23,7
595,Autumn,Robertson,F,2005-09-21,9
596,Leslie,Booker,F,2002-01-10,13
597,Brenda,Stone,F,2012-12-22,2
598,Regina,Thornton,F,2013-03-11,2
599,Katherine,Frye,F,2013-02-09,2
600,Christopher,Mccoy,M,2013-05-04,2
601,Luke,Carr,M,2013-05-24,2
602,Carl,Campbell,M,2013-04-21,2
603,James,Barker,M,2013-06-09,2
604,Jaclyn,Waller,F,2012-10-20,2
605,Alicia,Wood,F,2012-09-25,2
606,Christine,Nguyen,F,2012-12-05,2
607,Thomas,Orr,M,2012-11-30,2
608,Sydney,Rodriguez,F,2013-05-05,2
609,Richard,Peters,M,2013-03-04,2
610,Rebecca,Hale,F,2013-04-13,2
611,Bethany,Morris,F,2013-08-17,2
612,Laura,Dominguez,F,2013-05-04,2
613,Crystal,Watkins,F,2013-08-20,2
614,Robert,Wright,M,2012-12-02,2
615,Julie,Smith,F,2013-04-07,2
616,Shirley,Cruz,F,2013-03-18,2
617,Loretta,Miller,F,2012-10-28,2
618,Joel,Mccullough,M,2013-03-10,2
619,Derek,Cole,M,2013-06-10,2
620,Corey,Carrillo,M,2013-06-29,2
621,Briana,Abbott,F,2013-06-04,2
622,John,Walker,M,2012-09-23,2
623,Erin,Summers,F,2012-09-02,2
624,Kristina,Stewart,F,2013-03-07,2
625,Don,Flores,M,2013-07-02,2
626,Larry,Herrera,M,2013-01-01,2
627,Rita,Miller,F,2013-07-18,2
628,Tina,Scott,F,2012-11-13,2
629,Larry,Allen,M,2013-04-21,2
630,Nicholas,Kim,M,2012-12-24,2
631,Stacey,Daniels,F,2013-06-13,2
632,Robert,Campbell,M,2013-03-23,2
633,Jamie,Haynes,F,2013-07-05,2
634,Adam,Johnston,M,2013-07-29,2
635,Christina,Phillips,F,2012-12-11,2
636,Marissa,Farmer,F,2012-09-12,2
637,Jackie,Parsons,F,2012-10-01,2
638,Jillian,Reyes,F,2012-10-28,2
639,Linda,Blake,F,2012-10-31,2
640,Timothy,Watkins,M,2012-10-12,2
641,Donald,Mccarthy,M,2013-02-25,2
642,Christopher,Reeves,M,2012-03-22,3
643,Nicole,Santiago,F,2005-01-29,10
644,Jordan,Roberts,M,2012-09-08,2
645,Mckenzie,Terry,F,2006-09-10,8
646,James,Price,M,2004-04-04,11
647,Cathy,Woods,F,2014-07-10,1
648,Robert,Smith,M,2013-09-01,1
649,Jessica,Moore,F,2013-11-05,1
650,Benjamin,Camacho,M,2013-09-06,1
651,Anne,Ryan,F,2014-03-12,1
652,Mary,Hernandez,F,2014-06-11,1
653,Todd,Duncan,M,2013-09-29,1
654,Michelle,Bullock,F,2014-06-20,1
655,Jamie,Patel,M,2014-04-29,1
656,Jordan,Johnson,F,2014-05-10,1
657,John,Jones,M,2014-03-23,1
658,John,Adams,M,2014-02-13,1
659,Crystal,Hernandez,F,2014-03-07,1
660,Lindsay,Townsend,F,2014-07-07,1
661,Jeffrey,Price,M,2013-10-22,1
662,Alyssa,Haley,F,2014-06-24,1
663,Laura,Moreno,F,2014-05-29,1
664,Karen,Stephens,F,2014-04-30,1
665,Cynthia,Barker,F,2014-01-15,1
666,Taylor,Shepard,F,2014-05-06,1
667,Kenneth,Moon,M,2014-05-25,1
668,Ellen,Wilson,F,2014-05-28,1
669,Mark,Reyes,M,2013-10-06,1
670,Chelsea,Mckay,F,2013-12-29,1
671,Neil,Lane,M,2014-05-20,1
672,Catherine,Mccullough,F,2014-01-09,1
673,Brianna,Moore,F,2013-10-19,1
674,Benjamin,Wilkinson,M,2014-04-16,1
675,Gregory,Aguirre,M,2014-06-28,1
676,Wendy,Hart,F,2013-12-15,1
677,Rebecca,Mitchell,F,2014-02-25,1
678,Michelle,Smith,F,2013-09-03,1
679,Tracy,Marshall,F,2014-02-11,1
680,Eric,Ortega,M,2013-12-28,1
681,Jon,Walton,M,2014-02-17,1
682,Laura,Watkins,F,2013-12-25,1
683,Emily,Everett,F,2014-08-25,1
684,Robert,Hernandez,M,2014-02-11,1
685,Stephanie,Simmons,F,2014-01-28,1
686,Dawn,Rivera,F,2013-09-14,1
687,Jason,Gomez,M,2013-09-09,1
688,Daniel,Patterson,M,2014-05-30,1
689,Andrew,Stevenson,M,2013-11-17,1
690,Krystal,Jensen,F,2013-12-15,1
691,Jessica,Orozco,F,2014-02-28,1
692,Sonya,Cunningham,F,2013-10-13,1
693,Brenda,Mccullough,F,2014-01-18,1
694,Jamie,Morris,F,2014-05-29,1
695,Michael,Watkins,M,2002-09-20,12
696,Jennifer,Livingston,F,2012-04-25,3
697,Laura,Mitchell,F,2009-12-17,5
698,Shirley,Wiley,F,2014-04-12,1
