student_id,first_name,last_name,gender,date_of_birth,grade_level_id
677,Rebecca,Mitchell,F,2014-02-25,7
678,Michelle,Smith,F,2013-09-03,7
679,Tracy,Marshall,F,2014-02-11,7
680,Eric,Ortega,M,2013-12-28,7
681,Jon,Walton,M,2014-02-17,7
683,Emily,Everett,F,2014-08-25,7
684,Robert,Hernandez,M,2014-02-11,7
685,Stephanie,Simmons,F,2014-01-28,7
686,Dawn,Rivera,F,2013-09-14,7
687,Jason,Gomez,M,2013-09-09,7
688,Daniel,Patterson,M,2014-05-30,7
689,Andrew,Stevenson,M,2013-11-17,7
690,Krystal,Jensen,F,2013-12-15,7
691,Jessica,Orozco,F,2014-02-28,7
692,Sonya,Cunningham,F,2013-10-13,7
693,Brenda,Mccullough,F,2014-01-18,7
694,Jamie,Morris,F,2014-05-29,7
696,Jennifer,Livingston,F,2012-04-25,9
697,Laura,Mitchell,F,2009-12-17,11
698,Shirley,Wiley,F,2014-04-12,7
699,Ashlee,Williams,F,2015-07-06,6
700,Kimberly,Vazquez,F,2015-04-07,6
701,Monica,Friedman,F,2014-10-05,6
702,Jessica,Burke,F,2015-08-02,6
703,Benjamin,King,M,2014-09-15,6
704,Brandon,Morales,M,2015-03-31,6
705,Laura,Garrett,F,2014-12-19,6
706,Kevin,Sandoval,M,2015-06-03,6
707,Alexander,Allison,M,2015-06-27,6
708,Stephanie,Martin,F,2015-05-13,6
709,Amanda,Moreno,F,2015-08-21,6
710,Stephen,Castaneda,M,2015-07-20,6
711,Bryan,Moon,M,2015-08-26,6
712,Paul,Jones,M,2014-09-13,6
713,Lindsey,Phillips,F,2015-04-30,6
714,Dorothy,Arnold,F,2014-12-05,6
715,Troy,Carrillo,M,2014-10-18,6
716,Kathryn,Campbell,F,2014-12-10,6
717,Taylor,Turner,F,2015-06-16,6
718,Stacy,Davies,F,2014-12-11,6
719,Francisco,Phillips,M,2014-11-21,6
720,Jeffery,Dominguez,M,2014-09-30,6
721,William,Wagner,M,2015-04-08,6
722,Karla,Crosby,F,2014-10-08,6
723,Ariana,Hall,F,2015-04-18,6
724,Joshua,Brown,M,2015-08-24,6
725,Rachel,Reese,F,2015-01-04,6
726,Scott,Stephenson,M,2014-10-09,6
727,Jon,Harris,M,2015-07-05,6
728,Richard,Davis,M,2014-10-23,6
729,Eric,Abbott,M,2015-05-23,6
730,Zachary,Turner,M,2014-09-07,6
731,Michael,Smith,M,2015-02-28,6
732,Joseph,Flores,M,2015-08-29,6
733,Matthew,Moon,M,2015-07-09,6
734,Anna,Anderson,F,2011-12-22,9
735,David,Mora,M,2009-06-03,12
736,Matthew,Singh,M,2008-06-21,13
737,Angela,Taylor,F,2011-08-13,10
739,Teresa,Stark,F,2011-01-14,10
740,Holly,Osborne,F,2011-11-20,9
741,Travis,Sanchez,M,2016-02-29,5
743,Misty,Ross,F,2016-01-02,5
744,Larry,Martinez,M,2015-09-28,5
745,Raymond,Jones,M,2015-09-28,5
746,Joshua,Koch,M,2016-03-24,5
747,Jennifer,Christensen,F,2015-09-09,5
748,Monica,Sanders,F,2016-03-23,5
749,Bryan,Cruz,M,2015-12-21,5
750,Mark,Proctor,M,2016-05-05,5
751,Sandra,Lam,F,2015-11-26,5
752,Chelsey,Green,F,2015-10-31,5
753,Michael,Graham,M,2015-10-16,5
754,Jeff,Lopez,M,2015-12-02,5
755,Mario,Pope,M,2016-08-20,5
756,Austin,Abbott,M,2016-04-17,5
757,Donald,Copeland,M,2016-02-16,5
758,Darin,Douglas,M,2015-10-28,5
759,Mary,Marquez,F,2016-04-12,5
760,Crystal,White,F,2016-06-12,5
761,Brenda,Yoder,F,2016-01-12,5
762,Stacey,Reid,F,2015-10-28,5
763,Robert,Buck,M,2016-02-04,5
764,James,Morrison,M,2015-11-07,5
765,Lauren,Jacobs,F,2016-02-27,5
766,Latoya,Singleton,F,2016-04-30,5
767,Timothy,Edwards,M,2015-11-04,5
768,Lucas,Gill,M,2016-08-18,5
769,Elizabeth,Meyer,F,2015-12-10,5
770,Tyrone,Solis,M,2016-06-22,5
771,Lori,Wang,F,2016-06-17,5
772,Kimberly,Hunter,F,2016-06-10,5
773,Valerie,Wilson,F,2016-08-04,5
774,Richard,Walker,M,2015-12-30,5
775,Jeffery,Johnson,M,2015-09-18,5
776,Joseph,Flores,M,2016-06-01,5
777,Karen,Hayes,F,2016-03-13,5
778,Geoffrey,Reese,M,2016-07-23,5
779,Hannah,Reeves,F,2016-05-30,5
780,Mary,Figueroa,F,2016-05-20,5
781,Anthony,Campbell,M,2016-05-27,5
783,Penny,Schmidt,F,2015-11-04,5
784,Lisa,Jackson,F,2016-08-26,5
785,Laura,Watts,F,2016-01-17,5
786,Micheal,Adams,M,2015-09-07,5
787,Tiffany,Mcdonald,F,2016-01-30,5
788,Jennifer,Mercado,F,2015-10-16,5
789,Jennifer,Johnson,F,2016-02-02,5
791,Kimberly,Smith,F,2015-09-29,5
792,Francisco,Barrett,M,2016-04-29,5
793,Laura,Burns,F,2008-04-16,13
794,John,Robinson,M,2015-09-26,5
797,Travis,Lyons,M,2016-06-15,5
798,Tracey,Fuller,F,2008-04-12,13
799,Meredith,Patterson,F,2017-06-01,4
800,John,King,M,2017-03-11,4
801,Susan,Cunningham,F,2017-06-30,4
802,Robert,Sanchez,M,2016-12-12,4
803,Jessica,Roman,F,2016-12-28,4
804,Jessica,Hughes,F,2016-09-19,4
805,Shelly,Bradshaw,F,2017-03-26,4
806,Edward,Hamilton,M,2017-01-30,4
807,Megan,Diaz,F,2017-06-16,4
808,Robert,Crawford,M,2017-01-20,4
809,Darren,Haynes,M,2017-04-19,4
810,Robyn,Reid,F,2017-08-11,4
811,Guy,Pearson,M,2017-04-07,4
812,Matthew,James,M,2016-12-22,4
813,Brian,Martinez,M,2017-04-15,4
814,Ryan,Johnson,M,2017-08-11,4
815,Shannon,King,F,2016-11-01,4
816,Monique,Morrison,F,2017-01-16,4
817,Brandon,Hamilton,M,2016-09-17,4
818,Sandra,Mendez,F,2017-04-11,4
819,Courtney,Kirby,F,2017-07-14,4
820,David,Johnson,M,2017-06-16,4
821,Briana,Townsend,F,2017-04-07,4
822,Isaac,Hurley,M,2016-10-23,4
823,Brian,Moreno,M,2017-07-06,4
824,Edward,Tran,M,2017-03-05,4
825,Michael,Ayala,M,2016-10-19,4
826,Carlos,Brown,M,2016-11-24,4
827,David,Jackson,M,2017-07-18,4
828,Veronica,Farmer,F,2017-05-23,4
829,Kevin,Smith,M,2017-06-29,4
830,Michael,Gray,M,2016-12-05,4
831,Katie,Schmidt,F,2017-04-21,4
832,Todd,Stevens,M,2016-12-13,4
833,Hunter,Jennings,M,2017-04-11,4
834,Jeffery,Martin,M,2016-12-04,4
835,Samuel,Vargas,M,2017-07-03,4
836,Kelly,Swanson,M,2016-12-12,4
837,Tammy,Torres,F,2017-01-09,4
838,Paul,Gomez,M,2017-05-30,4
839,Hector,Cox,M,2017-05-01,4
840,Morgan,Burke,F,2017-02-25,4
841,Brian,West,M,2017-08-07,4
842,Nicholas,Snyder,M,2016-11-14,4
843,Dwayne,Luna,M,2017-08-06,4
844,Robert,Gonzales,M,2017-05-14,4
845,Kendra,Anderson,F,2016-10-12,4
846,Timothy,Luna,M,2016-10-27,4
847,Steven,Martin,M,2014-12-18,6
848,Kristen,Hall,F,2009-11-03,11
849,Tina,Hanna,F,2007-10-01,13
850,Mark,Moore,M,2017-11-30,3
851,Zachary,Diaz,M,2018-02-10,3
852,Brandon,Marsh,M,2018-01-22,3
853,Isaiah,Baker,M,2017-12-02,3
854,Marissa,Johnson,F,2017-12-03,3
855,Cody,Hebert,M,2018-06-01,3
856,Rachel,Bennett,F,2018-03-24,3
857,Anthony,Perry,M,2017-10-08,3
858,Jessica,Jackson,F,2018-06-16,3
859,Carol,Lee,F,2018-04-14,3
860,Jeremy,Wallace,M,2018-08-10,3
861,Mary,Carpenter,F,2017-10-02,3
862,John,Jimenez,M,2018-01-21,3
863,Brittany,Price,F,2017-11-14,3
864,Jon,Reese,M,2018-06-05,3
865,Marcus,Cannon,M,2018-05-23,3
866,Ryan,Snyder,M,2018-04-29,3
867,Michael,Bailey,M,2018-07-05,3
868,William,Stewart,M,2018-01-31,3
869,Tony,Mills,M,2018-02-28,3
870,Thomas,Middleton,M,2018-06-01,3
871,Robert,Wilson,M,2018-04-19,3
872,Monica,Jones,F,2018-07-14,3
873,David,Woods,M,2018-08-01,3
874,Emily,Krueger,F,2017-10-12,3
875,Austin,Henderson,M,2017-10-07,3
876,Miranda,Wilson,F,2017-11-03,3
877,Michael,Mason,M,2017-12-23,3
878,Stacie,Burch,F,2018-01-20,3
879,Daniel,Herman,M,2018-02-18,3
880,Damon,Jones,M,2018-08-30,3
881,Julie,Skinner,F,2018-06-15,3
882,Deborah,Sanchez,F,2018-06-05,3
883,Steven,Smith,M,2018-04-11,3
884,Jennifer,Morris,F,2018-02-07,3
885,Terry,Johnson,F,2018-08-18,3
886,Anthony,Bell,M,2018-05-13,3
887,Robert,Lee,M,2018-06-15,3
888,Stephanie,Banks,F,2017-09-03,3
889,Brandon,Vasquez,M,2018-07-06,3
890,Susan,Murray,F,2018-08-09,3
891,Ashley,Santos,F,2018-01-29,3
892,Ashley,Powers,F,2017-09-15,3
893,Cindy,Walker,F,2018-02-23,3
894,Matthew,Boyd,M,2017-10-06,3
895,Matthew,Gibson,M,2018-07-19,3
896,Teresa,Hanna,F,2017-09-12,3
897,Laurie,Howard,F,2018-03-02,3
898,Jennifer,Smith,F,2018-07-23,3
899,Kelly,Wade,M,2008-09-25,12
900,Melissa,Turner,F,2018-06-24,3
901,David,Lopez,M,2010-02-12,11
903,Sean,Carpenter,M,2009-06-20,12
904,Jessica,Houston,F,2015-03-27,6
905,Sheena,Ellis,F,2019-04-20,2
906,Jack,Bennett,M,2019-08-29,2
907,Donald,Arnold,M,2019-08-18,2
908,Martin,Williams,M,2018-09-01,2
909,James,Galloway,M,2018-09-21,2
910,Timothy,Santos,M,2019-08-15,2
911,Anthony,Washington,M,2019-01-25,2
912,Theodore,Griffith,M,2018-11-12,2
913,Jenny,Franco,F,2019-01-08,2
914,Jason,Burns,M,2018-11-03,2
915,Suzanne,Gonzalez,F,2019-08-29,2
916,Kevin,Carter,M,2018-11-12,2
917,Linda,Pearson,F,2019-07-13,2
918,Laura,Gill,F,2019-03-31,2
919,Joanna,Gibson,F,2019-06-02,2
920,Molly,White,F,2019-03-31,2
921,Cheyenne,Shaw,F,2018-12-26,2
922,Diana,Martin,F,2018-09-25,2
923,Christopher,Howard,M,2018-11-02,2
924,Theresa,Dickerson,F,2018-11-02,2
925,Kelly,Hartman,F,2018-11-16,2
926,Kathryn,Reilly,F,2018-11-16,2
927,Mindy,Robinson,F,2018-11-08,2
928,Wendy,Cruz,F,2019-04-22,2
929,Michael,Wise,M,2019-03-08,2
930,Michele,Calhoun,F,2019-08-01,2
931,Samuel,Rich,M,2019-07-15,2
932,Brendan,Ramirez,M,2019-05-25,2
933,Carolyn,Morgan,F,2018-09-29,2
934,Charlene,Bailey,F,2018-11-02,2
935,David,Wood,M,2018-10-31,2
936,Megan,Boyd,F,2019-02-19,2
938,Cristina,Baxter,F,2019-06-02,2
939,Hannah,Ramirez,F,2019-05-09,2
940,Brooke,Barrett,F,2019-08-19,2
941,Melissa,Gonzalez,F,2019-04-27,2
942,Diana,Pope,F,2019-02-26,2
943,Thomas,Trevino,M,2019-01-15,2
944,Robert,Luna,M,2019-04-03,2
945,Scott,Clark,M,2019-08-27,2
947,Jacob,Weber,M,2019-04-15,2
948,Susan,Howe,F,2019-06-12,2
949,Gerald,Farmer,M,2018-09-09,2
950,Mark,Martin,M,2019-04-13,2
951,Gerald,Olson,M,2018-12-14,2
952,Gregory,Hicks,M,2019-04-10,2
953,Haley,Stout,F,2018-11-11,2
954,Courtney,Figueroa,F,2018-10-21,2
955,Corey,Smith,M,2019-05-23,2
957,Jennifer,Valdez,F,2018-06-14,3
958,Benjamin,Hernandez,M,2010-03-05,11
959,Michelle,Lee,F,2009-07-24,12
960,Amanda,Brown,F,2008-10-17,12
961,Samantha,Rogers,F,2019-11-23,1
962,Reginald,Rivera,M,2020-05-20,1
963,Jordan,Elliott,F,2020-07-01,1
964,Michael,Hall,M,2020-03-23,1
965,Stacey,Waller,F,2020-02-13,1
966,Melissa,Cox,F,2020-04-06,1
967,Sharon,Trevino,F,2020-01-23,1
968,Amanda,Vincent,F,2019-11-23,1
969,Gloria,Wright,F,2020-08-30,1
970,Gina,Oconnell,F,2020-06-20,1
971,Arthur,Gonzalez,M,2020-01-15,1
972,Rachel,Fisher,F,2019-12-21,1
973,Alex,Hartman,M,2020-07-27,1
974,Nathaniel,Bowman,M,2020-03-25,1
975,Micheal,Haas,M,2020-07-11,1
976,David,Garcia,M,2020-06-17,1
977,Karen,Flores,F,2020-01-18,1
978,Brian,Gardner,M,2020-08-12,1
979,Susan,Williams,F,2020-05-16,1
980,Robert,Martin,M,2019-11-22,1
981,Ashley,Scott,F,2020-08-11,1
982,Daniel,Morgan,M,2019-10-25,1
983,Brian,Davis,M,2020-01-20,1
984,Jennifer,Hunt,F,2020-07-12,1
985,Cheryl,Peters,F,2019-10-23,1
986,David,Gardner,M,2020-08-19,1
987,William,Mitchell,M,2019-12-11,1
988,Carly,Fuentes,F,2020-08-29,1
989,Casey,Martin,M,2020-05-01,1
990,Zachary,Anderson,M,2020-06-15,1
991,Deborah,Harris,F,2019-12-24,1
992,Ashley,Brewer,F,2020-03-03,1
993,Frank,Davenport,M,2019-12-13,1
994,John,Price,M,2020-01-31,1
995,Jessica,Pierce,F,2020-07-31,1
996,Andrew,Gallegos,M,2020-07-11,1
997,Michael,Fowler,M,2019-10-01,1
998,Larry,Clark,M,2020-06-22,1
999,Joshua,Lopez,M,2020-02-12,1
1000,Christopher,Parks,M,2020-08-17,1
1001,George,Mcguire,M,2019-11-13,1
1002,Leslie,Williams,M,2020-02-08,1
1003,Mitchell,Carson,M,2019-11-14,1
1004,Michael,Miller,M,2020-04-06,1
1005,Shawn,Peterson,M,2020-08-06,1
1006,Keith,Wright,M,2019-10-03,1
1007,Michael,Garcia,M,2019-11-17,1
1008,Gina,Taylor,F,2019-12-23,1
1009,Kristin,Harrison,F,2020-08-30,1
1010,Richard,Soto,M,2020-05-06,1
1011,Shawn,Koch,M,2019-09-03,1
1012,Jessica,Johnson,F,2012-01-07,9
1013,Yvette,Martinez,F,2009-04-10,12
1014,Mark,Roberts,M,2010-08-14,11
1015,Ryan,Murphy,M,2018-03-12,3
1016,James,Robinson,M,2017-06-23,4
1017,Tammy,Clark,F,2011-08-25,10
1018,Thomas,Brown,M,2016-11-02,4
