student_id,first_name,last_name,gender,date_of_birth,grade_level_id
289,Diana,Shea,F,2002-12-22,13
290,Madison,Vasquez,F,2003-06-19,13
291,John,Ortiz,M,2002-02-05,13
292,Michael,Hodge,M,2002-05-05,13
293,Jennifer,Simpson,F,2002-05-09,13
294,Theresa,Cervantes,F,2002-09-15,13
295,Andrew,Miller,M,2002-08-02,13
296,Frank,Cordova,M,2003-04-09,13
297,Sharon,Bryan,F,2003-06-06,13
298,Matthew,Daniels,M,2002-01-01,13
299,Amy,Stone,F,2002-06-10,13
300,Peter,Garrett,M,2002-08-30,13
301,Amber,Adams,F,2003-10-23,13
302,Tanya,Kim,F,2003-02-20,13
303,Kari,Johnson,F,2003-09-29,13
304,Lisa,Allen,F,2002-09-02,13
305,Emily,Smith,F,2002-03-03,13
306,Anna,Gay,F,2002-06-08,13
307,Ashley,Valentine,F,2002-12-21,13
308,Sandra,Jimenez,F,2002-09-09,13
309,Edgar,Thornton,M,2003-10-06,13
310,Sandra,Baird,F,2003-06-11,13
501,Brian,Campbell,M,2011-05-07,5
502,Donald,Walker,M,2011-06-15,5
503,Brian,Reese,M,2011-06-14,5
504,Steven,Miller,M,2011-06-15,5
505,Amanda,Davis,F,2011-02-11,5
506,Jonathan,Johnson,M,2010-11-30,5
507,Michelle,Miles,F,2010-11-17,5
508,Connie,Lawrence,F,2011-02-10,5
509,Sheila,Walters,F,2011-07-12,5
510,Robert,Wolfe,M,2011-06-22,5
511,Donald,Lewis,M,2011-01-11,5
512,George,Hughes,M,2011-06-24,5
513,James,Howard,M,2010-10-07,5
514,Larry,Roman,M,2011-01-12,5
515,Joe,Martinez,M,2011-06-11,5
516,Jamie,Arnold,F,2011-08-25,5
517,Mark,Mcclure,M,2011-07-20,5
518,Laura,Bush,F,2011-01-19,5
519,Mary,Mejia,F,2010-09-18,5
520,Scott,Johnson,M,2010-10-01,5
521,Ashlee,Ramirez,F,2011-08-03,5
522,Sandra,Martin,F,2011-05-05,5
523,Daniel,Adams,M,2011-01-16,5
524,Michael,Phillips,M,2011-08-30,5
525,Lisa,Jackson,F,2010-09-28,5
526,David,Ford,M,2011-06-11,5
527,William,Bowman,M,2010-12-14,5
528,Daniel,Nguyen,M,2011-04-05,5
529,Patty,Perez,F,2011-06-26,5
531,Daniel,Holland,M,2010-09-26,5
533,Jonathan,Campbell,M,2011-05-13,5
534,Suzanne,Ellis,F,2011-08-10,5
536,Dennis,Richards,M,2011-03-29,5
537,Lauren,Cox,F,2011-08-15,5
538,Katrina,Davis,F,2010-10-24,5
539,Shannon,Cortez,F,2010-09-19,5
540,Mark,Conner,M,2010-10-30,5
541,Kyle,Cruz,M,2011-02-11,5
542,Zachary,Reese,M,2011-04-20,5
543,David,Tran,M,2009-03-25,7
544,Pamela,Ryan,F,2008-01-24,8
545,Thomas,Sellers,M,2010-06-30,6
548,Austin,Johnson,M,2006-11-28,9
550,Jennifer,Bishop,F,2012-05-16,4
551,Shane,Drake,M,2012-01-17,4
552,Joyce,Hale,F,2011-09-02,4
553,Russell,Buckley,M,2012-06-08,4
554,Lindsay,Melton,F,2011-09-10,4
555,Trevor,Walton,M,2011-12-18,4
556,Isabella,Montgomery,F,2011-12-06,4
557,Sheila,Robertson,F,2012-05-13,4
558,Cole,Andersen,M,2012-05-14,4
559,Erica,Lynch,F,2012-07-12,4
560,Heather,Williams,F,2012-05-04,4
561,Nancy,Gregory,F,2012-07-10,4
562,Lisa,Newton,F,2011-11-30,4
563,Patrick,Walters,M,2012-02-03,4
564,Brad,Patterson,M,2012-07-05,4
565,Teresa,Alvarez,F,2012-08-27,4
566,Shannon,Stein,F,2012-05-13,4
567,James,Lawson,M,2012-06-12,4
568,Charles,Jones,M,2012-06-03,4
569,Shawn,Glover,M,2012-03-20,4
570,Kathy,Anderson,F,2012-06-05,4
571,Brandon,Collier,M,2012-07-06,4
572,Victoria,Owens,F,2012-04-01,4
573,Jill,Wilson,F,2012-08-14,4
574,Kimberly,Sanchez,F,2012-05-15,4
575,Nicole,Keller,F,2011-11-06,4
576,Brian,Holder,M,2011-10-05,4
577,Christopher,Harmon,M,2011-09-12,4
579,Daniel,Scott,M,2011-12-18,4
580,Tiffany,Lambert,F,2012-03-03,4
581,Chad,Nichols,M,2012-05-16,4
582,John,Pope,M,2012-06-08,4
583,Shelby,Wilson,F,2012-01-08,4
584,Laura,Bradshaw,F,2012-08-27,4
586,Patrick,Hardy,M,2012-06-05,4
587,Martin,Hoffman,M,2012-05-11,4
588,Jeffrey,Peterson,M,2012-07-29,4
590,Francisco,Diaz,M,2005-02-12,11
591,Timothy,Martinez,M,2006-05-22,10
594,Monica,Campbell,F,2008-03-23,8
595,Autumn,Robertson,F,2005-09-21,10
597,Brenda,Stone,F,2012-12-22,3
598,Regina,Thornton,F,2013-03-11,3
599,Katherine,Frye,F,2013-02-09,3
600,Christopher,Mccoy,M,2013-05-04,3
601,Luke,Carr,M,2013-05-24,3
602,Carl,Campbell,M,2013-04-21,3
603,James,Barker,M,2013-06-09,3
604,Jaclyn,Waller,F,2012-10-20,3
605,Alicia,Wood,F,2012-09-25,3
606,Christine,Nguyen,F,2012-12-05,3
607,Thomas,Orr,M,2012-11-30,3
608,Sydney,Rodriguez,F,2013-05-05,3
609,Richard,Peters,M,2013-03-04,3
610,Rebecca,Hale,F,2013-04-13,3
611,Bethany,Morris,F,2013-08-17,3
612,Laura,Dominguez,F,2013-05-04,3
613,Crystal,Watkins,F,2013-08-20,3
614,Robert,Wright,M,2012-12-02,3
615,Julie,Smith,F,2013-04-07,3
616,Shirley,Cruz,F,2013-03-18,3
617,Loretta,Miller,F,2012-10-28,3
618,Joel,Mccullough,M,2013-03-10,3
619,Derek,Cole,M,2013-06-10,3
620,Corey,Carrillo,M,2013-06-29,3
621,Briana,Abbott,F,2013-06-04,3
622,John,Walker,M,2012-09-23,3
623,Erin,Summers,F,2012-09-02,3
624,Kristina,Stewart,F,2013-03-07,3
625,Don,Flores,M,2013-07-02,3
626,Larry,Herrera,M,2013-01-01,3
627,Rita,Miller,F,2013-07-18,3
628,Tina,Scott,F,2012-11-13,3
629,Larry,Allen,M,2013-04-21,3
630,Nicholas,Kim,M,2012-12-24,3
631,Stacey,Daniels,F,2013-06-13,3
632,Robert,Campbell,M,2013-03-23,3
633,Jamie,Haynes,F,2013-07-05,3
634,Adam,Johnston,M,2013-07-29,3
635,Christina,Phillips,F,2012-12-11,3
636,Marissa,Farmer,F,2012-09-12,3
637,Jackie,Parsons,F,2012-10-01,3
638,Jillian,Reyes,F,2012-10-28,3
639,Linda,Blake,F,2012-10-31,3
640,Timothy,Watkins,M,2012-10-12,3
641,Donald,Mccarthy,M,2013-02-25,3
642,Christopher,Reeves,M,2012-03-22,4
643,Nicole,Santiago,F,2005-01-29,11
644,Jordan,Roberts,M,2012-09-08,3
645,Mckenzie,Terry,F,2006-09-10,9
646,James,Price,M,2004-04-04,12
647,Cathy,Woods,F,2014-07-10,2
648,Robert,Smith,M,2013-09-01,2
649,Jessica,Moore,F,2013-11-05,2
650,Benjamin,Camacho,M,2013-09-06,2
651,Anne,Ryan,F,2014-03-12,2
652,Mary,Hernandez,F,2014-06-11,2
653,Todd,Duncan,M,2013-09-29,2
654,Michelle,Bullock,F,2014-06-20,2
655,Jamie,Patel,M,2014-04-29,2
656,Jordan,Johnson,F,2014-05-10,2
657,John,Jones,M,2014-03-23,2
658,John,Adams,M,2014-02-13,2
659,Crystal,Hernandez,F,2014-03-07,2
660,Lindsay,Townsend,F,2014-07-07,2
661,Jeffrey,Price,M,2013-10-22,2
662,Alyssa,Haley,F,2014-06-24,2
663,Laura,Moreno,F,2014-05-29,2
664,Karen,Stephens,F,2014-04-30,2
665,Cynthia,Barker,F,2014-01-15,2
666,Taylor,Shepard,F,2014-05-06,2
667,Kenneth,Moon,M,2014-05-25,2
668,Ellen,Wilson,F,2014-05-28,2
669,Mark,Reyes,M,2013-10-06,2
670,Chelsea,Mckay,F,2013-12-29,2
671,Neil,Lane,M,2014-05-20,2
672,Catherine,Mccullough,F,2014-01-09,2
673,Brianna,Moore,F,2013-10-19,2
674,Benjamin,Wilkinson,M,2014-04-16,2
675,Gregory,Aguirre,M,2014-06-28,2
676,Wendy,Hart,F,2013-12-15,2
677,Rebecca,Mitchell,F,2014-02-25,2
678,Michelle,Smith,F,2013-09-03,2
679,Tracy,Marshall,F,2014-02-11,2
680,Eric,Ortega,M,2013-12-28,2
681,Jon,Walton,M,2014-02-17,2
683,Emily,Everett,F,2014-08-25,2
684,Robert,Hernandez,M,2014-02-11,2
685,Stephanie,Simmons,F,2014-01-28,2
686,Dawn,Rivera,F,2013-09-14,2
687,Jason,Gomez,M,2013-09-09,2
688,Daniel,Patterson,M,2014-05-30,2
689,Andrew,Stevenson,M,2013-11-17,2
690,Krystal,Jensen,F,2013-12-15,2
691,Jessica,Orozco,F,2014-02-28,2
692,Sonya,Cunningham,F,2013-10-13,2
693,Brenda,Mccullough,F,2014-01-18,2
694,Jamie,Morris,F,2014-05-29,2
695,Michael,Watkins,M,2002-09-20,13
696,Jennifer,Livingston,F,2012-04-25,4
697,Laura,Mitchell,F,2009-12-17,6
698,Shirley,Wiley,F,2014-04-12,2
699,Ashlee,Williams,F,2015-07-06,1
700,Kimberly,Vazquez,F,2015-04-07,1
701,Monica,Friedman,F,2014-10-05,1
702,Jessica,Burke,F,2015-08-02,1
703,Benjamin,King,M,2014-09-15,1
704,Brandon,Morales,M,2015-03-31,1
705,Laura,Garrett,F,2014-12-19,1
706,Kevin,Sandoval,M,2015-06-03,1
707,Alexander,Allison,M,2015-06-27,1
708,Stephanie,Martin,F,2015-05-13,1
709,Amanda,Moreno,F,2015-08-21,1
710,Stephen,Castaneda,M,2015-07-20,1
711,Bryan,Moon,M,2015-08-26,1
712,Paul,Jones,M,2014-09-13,1
713,Lindsey,Phillips,F,2015-04-30,1
714,Dorothy,Arnold,F,2014-12-05,1
715,Troy,Carrillo,M,2014-10-18,1
716,Kathryn,Campbell,F,2014-12-10,1
717,Taylor,Turner,F,2015-06-16,1
718,Stacy,Davies,F,2014-12-11,1
719,Francisco,Phillips,M,2014-11-21,1
720,Jeffery,Dominguez,M,2014-09-30,1
721,William,Wagner,M,2015-04-08,1
722,Karla,Crosby,F,2014-10-08,1
723,Ariana,Hall,F,2015-04-18,1
724,Joshua,Brown,M,2015-08-24,1
725,Rachel,Reese,F,2015-01-04,1
726,Scott,Stephenson,M,2014-10-09,1
727,Jon,Harris,M,2015-07-05,1
728,Richard,Davis,M,2014-10-23,1
729,Eric,Abbott,M,2015-05-23,1
730,Zachary,Turner,M,2014-09-07,1
731,Michael,Smith,M,2015-02-28,1
732,Joseph,Flores,M,2015-08-29,1
733,Matthew,Moon,M,2015-07-09,1
734,Anna,Anderson,F,2011-12-22,4
735,David,Mora,M,2009-06-03,7
736,Matthew,Singh,M,2008-06-21,8
737,Angela,Taylor,F,2011-08-13,5
738,Douglas,Le,M,2007-01-20,9
739,Teresa,Stark,F,2011-01-14,5
740,Holly,Osborne,F,2011-11-20,4
