student_id,first_name,last_name,gender,date_of_birth,grade_level_id
171,Robert,Dominguez,M,2006-03-10,6
172,Amber,Wright,F,2005-06-30,6
173,Bryan,Anderson,M,2005-11-26,6
174,Mary,Travis,F,2005-06-30,6
175,Emily,Fischer,F,2005-08-20,6
176,Lonnie,Ball,M,2006-06-21,6
177,Jeffery,Meadows,M,2005-07-16,6
178,Steven,Manning,M,2005-06-23,6
179,Joanna,Walton,F,2006-07-04,6
180,Marcia,Cannon,F,2005-11-23,6
181,John,Allen,M,2005-07-22,6
182,Billy,Mitchell,M,2005-06-20,6
183,George,Orozco,M,2005-04-16,6
184,Charles,Hall,M,2005-02-01,6
185,Brittany,Lewis,F,2006-09-27,6
186,Jason,Daniels,M,2005-06-11,6
187,Amy,Wall,F,2005-06-11,6
188,Summer,Silva,F,2006-06-01,6
189,Alicia,Gilmore,F,2005-09-28,6
190,Jamie,Smith,F,2005-08-12,6
191,Edwin,Price,M,2005-05-17,6
192,Tiffany,Barnes,F,2006-12-13,6
193,Nicholas,Marsh,M,2005-10-18,6
194,Connie,Robinson,F,2005-12-15,6
195,Karla,Price,F,2006-06-19,6
196,Michael,Powell,M,2004-09-16,7
197,Sara,Calhoun,F,2004-03-05,7
198,Kimberly,Meadows,F,2004-08-29,7
199,Justin,Johnson,M,2004-08-17,7
200,Jeffrey,Camacho,M,2004-09-06,7
201,Amber,Gray,F,2005-03-12,7
202,Jesse,Rogers,M,2004-03-23,7
203,Jamie,Walton,F,2005-12-08,7
204,Javier,Conley,M,2005-11-20,7
205,Alec,Ryan,M,2005-07-02,7
206,Danny,Jones,M,2005-05-16,7
207,Andrew,Johnson,M,2004-09-10,7
208,Christina,Smith,F,2004-04-06,7
209,Cynthia,Wells,F,2005-03-01,7
210,Kristy,Robinson,F,2004-02-14,7
211,David,Wood,M,2005-09-29,7
212,Lawrence,Adkins,M,2005-08-24,7
213,Richard,Martin,M,2004-02-14,7
214,Ashley,Johnson,F,2005-05-01,7
215,Kenneth,Odonnell,M,2005-05-02,7
216,Jennifer,Espinoza,F,2005-05-26,7
217,Leslie,Rivas,F,2005-01-30,7
218,Ashley,Barton,F,2004-04-04,7
219,Melinda,Trujillo,F,2004-11-26,7
220,Victoria,Patton,F,2005-11-06,7
221,Kim,Stanley,F,2004-05-14,7
222,Katie,Peterson,F,2005-01-27,7
223,Jason,Henry,M,2004-11-25,7
224,Tonya,Reid,F,2004-06-17,7
225,Julia,Hernandez,F,2005-11-18,7
226,Morgan,Sheppard,F,2005-03-10,7
227,Lisa,Gillespie,F,2004-04-14,7
228,John,Graham,M,2005-10-28,7
229,Kevin,Morris,M,2005-10-11,7
230,Ronald,Miller,M,2004-04-05,7
231,Jerry,Christensen,M,2005-12-09,7
232,Lisa,Gray,F,2004-08-09,7
233,Kathleen,Nguyen,F,2004-01-12,7
234,Daniel,Salinas,M,2004-07-08,7
235,Diana,Carlson,F,2004-05-12,8
236,Donald,Smith,M,2003-12-08,8
237,Angela,Cortez,F,2003-03-16,8
238,Kristen,Allen,F,2004-07-08,8
239,Maria,Henry,F,2003-07-04,8
240,Alan,Phillips,M,2003-11-04,8
241,Michael,Torres,M,2003-06-07,8
242,Jackie,Tran,F,2003-08-14,8
243,Jeffery,Reese,M,2003-05-14,8
244,Heather,Chavez,F,2003-05-09,8
245,David,Martinez,M,2003-04-30,8
246,Ethan,Newton,M,2003-03-16,8
247,Melissa,Lee,F,2004-10-23,8
248,John,Hardy,M,2004-10-13,8
249,Joseph,Campbell,M,2003-10-23,8
250,Ronnie,Phillips,M,2003-02-09,8
251,Cassie,Smith,F,2004-05-20,8
252,Beth,Williams,F,2003-07-27,8
253,Kristen,Terry,F,2004-01-22,8
254,Margaret,Mullins,F,2003-02-19,8
255,Shelley,Andrews,F,2003-02-09,8
256,Karen,Peterson,F,2003-07-02,8
257,Dawn,Hensley,F,2004-01-20,8
258,Rodney,Morales,M,2004-02-14,8
259,Kenneth,Parks,M,2003-01-29,8
260,Chase,Hart,M,2004-02-28,8
262,Phillip,Obrien,M,2004-08-04,8
263,Luke,Rowe,M,2004-11-03,8
264,Joanna,Ramos,F,2004-05-27,8
265,Kevin,Patterson,M,2004-11-30,8
266,Lisa,Lynch,F,2003-08-09,8
267,Brett,Farmer,M,2003-10-15,8
268,Daniel,Guerrero,M,2004-08-30,8
269,David,Arnold,M,2003-03-02,8
270,April,Hayes,F,2004-03-01,8
271,Julie,Johnson,F,2003-08-19,8
272,Michael,Warner,M,2004-04-21,8
273,Benjamin,Hall,M,2003-06-26,9
274,Richard,Weber,M,2002-04-13,9
275,Regina,Gonzalez,F,2003-09-14,9
276,Kimberly,Holland,F,2002-02-14,9
277,Deborah,Thomas,F,2003-12-19,9
278,Carol,Parker,F,2003-01-24,9
279,Roger,Morse,M,2002-10-18,9
280,Becky,Barker,F,2002-06-20,9
281,James,Nelson,M,2002-09-29,9
282,Johnny,Miller,M,2002-07-29,9
283,Stacy,Navarro,F,2002-01-16,9
284,Danielle,Davis,F,2002-08-23,9
285,Sara,Johnston,F,2002-09-19,9
286,Zachary,Chambers,M,2003-01-09,9
287,Laura,Hines,F,2002-04-15,9
288,Julie,Pearson,F,2003-03-10,9
289,Diana,Shea,F,2002-12-22,9
290,Madison,Vasquez,F,2003-06-19,9
291,John,Ortiz,M,2002-02-05,9
292,Michael,Hodge,M,2002-05-05,9
293,Jennifer,Simpson,F,2002-05-09,9
294,Theresa,Cervantes,F,2002-09-15,9
295,Andrew,Miller,M,2002-08-02,9
296,Frank,Cordova,M,2003-04-09,9
297,Sharon,Bryan,F,2003-06-06,9
298,Matthew,Daniels,M,2002-01-01,9
299,Amy,Stone,F,2002-06-10,9
300,Peter,Garrett,M,2002-08-30,9
301,Amber,Adams,F,2003-10-23,9
302,Tanya,Kim,F,2003-02-20,9
303,Kari,Johnson,F,2003-09-29,9
304,Lisa,Allen,F,2002-09-02,9
305,Emily,Smith,F,2002-03-03,9
306,Anna,Gay,F,2002-06-08,9
307,Ashley,Valentine,F,2002-12-21,9
308,Sandra,Jimenez,F,2002-09-09,9
309,Edgar,Thornton,M,2003-10-06,9
310,Sandra,Baird,F,2003-06-11,9
311,Jesus,Thomas,M,2002-04-05,10
312,Thomas,Romero,M,2002-03-16,10
313,Breanna,Jones,F,2001-12-08,10
314,Richard,Perry,M,2001-10-28,10
315,Rachel,Adams,F,2002-12-29,10
316,Diane,Evans,F,2002-01-01,10
317,Lauren,Keller,F,2002-08-16,10
318,Charles,Ryan,M,2002-12-03,10
319,Gary,Hines,M,2001-05-15,10
320,Jordan,Morris,F,2002-05-27,10
321,Veronica,Allen,F,2002-03-15,10
322,David,Rowe,M,2002-05-29,10
323,Emily,Kennedy,F,2001-01-17,10
324,Roberta,Hughes,F,2001-12-21,10
325,Ricky,Pearson,M,2001-09-15,10
326,Kathleen,Johnson,F,2002-03-01,10
327,Vincent,Rivera,M,2001-07-15,10
328,Shelly,Alexander,F,2002-02-08,10
329,Thomas,Smith,M,2001-07-24,10
330,Jason,Pena,M,2002-02-25,10
331,Angela,Harrington,F,2002-03-01,10
332,George,Schwartz,M,2002-04-13,10
333,Angela,Murphy,F,2002-09-10,10
334,Shannon,James,F,2002-09-19,10
335,Lori,Clay,F,2001-05-03,10
336,Shelia,Johnson,F,2001-07-09,10
337,David,Cohen,M,2001-01-27,10
338,Zachary,Francis,M,2002-04-22,10
339,Veronica,Hodges,F,2002-06-18,10
340,Shane,Wallace,M,2002-10-01,10
341,Elijah,Johnson,M,2002-09-27,10
342,Robert,Carter,M,2002-05-06,10
343,Jessica,Sanchez,F,2002-05-26,10
344,Kylie,Sparks,F,2001-06-10,10
345,Christopher,Lynch,M,2001-03-08,10
346,Lisa,Allen,F,2002-05-29,10
347,Lauren,Hall,F,2001-12-21,10
348,David,Scott,M,2002-09-05,10
349,Steven,Marshall,M,2000-01-04,11
350,Michael,Moore,M,2000-04-21,11
351,Tony,Huerta,M,2001-06-21,11
352,Mark,Coleman,M,2000-04-26,11
353,Jesus,Turner,M,2001-04-08,11
354,Sarah,Rodriguez,F,2001-05-30,11
355,Laura,Andrews,F,2000-05-28,11
356,Elizabeth,Spence,F,2001-09-29,11
357,Jennifer,Smith,F,2000-09-12,11
358,Melissa,Garner,F,2000-12-01,11
359,Thomas,Mcgee,M,2000-01-20,11
360,Sue,Mitchell,F,2001-11-20,11
361,Crystal,Pham,F,2000-11-06,11
362,Mark,Oliver,M,2001-03-27,11
363,Perry,Saunders,M,2001-09-21,11
364,Ryan,Fuller,M,2000-09-21,11
365,Lori,Williams,F,2001-12-17,11
366,Jessica,Riley,F,2000-11-02,11
367,Bonnie,Browning,F,2001-10-12,11
368,Paul,Thompson,M,2000-05-06,11
369,Rachel,Walter,F,2000-02-21,11
370,Kiara,Mcintyre,F,2000-05-22,11
371,Christopher,Sloan,M,2000-11-18,11
372,Tracy,Phillips,F,2001-07-07,11
373,Gina,Wilson,F,2000-12-04,11
374,Brenda,Levy,F,2000-01-30,11
375,Megan,Craig,F,2001-12-01,11
376,Tracy,Ballard,F,2001-06-04,11
377,Ann,Foster,F,2000-05-22,11
378,Kimberly,Gibson,F,2001-04-13,11
379,Nicole,Baker,F,2001-09-19,11
380,Rodney,Bentley,M,2000-05-27,11
381,Megan,Ruiz,F,2001-02-12,11
382,Stacey,Hoffman,F,2000-08-28,11
383,Leonard,Holland,M,2001-12-22,11
384,Rodney,Blankenship,M,2000-09-03,11
385,Marie,Wilson,F,2000-04-27,11
386,Tracy,Torres,M,2000-01-18,11
387,Brian,Young,M,2000-07-10,12
388,Brandy,Chavez,F,2000-07-27,12
389,Tiffany,Horton,F,2000-09-17,12
390,Jason,Newton,M,2000-07-28,12
391,Stacey,Pena,F,2000-03-01,12
392,John,Russell,M,2000-11-19,12
393,Amanda,Wood,F,1999-04-19,12
394,Jill,Young,F,1999-06-22,12
395,Ariana,Jennings,F,1999-05-21,12
396,Stephanie,Newman,F,2000-07-30,12
397,Jennifer,Lopez,F,2000-01-24,12
398,Travis,Holloway,M,2000-02-17,12
399,Mary,May,F,2000-02-05,12
400,Tricia,Williams,F,1999-08-20,12
401,David,Martinez,M,1999-05-10,12
402,Christine,Gallegos,F,1999-08-08,12
403,Daniel,Robinson,M,1999-08-04,12
404,Crystal,Schroeder,F,1999-12-04,12
405,Stephanie,Smith,F,1999-11-03,12
406,Victoria,Huerta,F,1999-11-30,12
407,David,Thompson,M,1999-07-29,12
408,Sharon,Anderson,F,2000-09-13,12
409,Rachel,Young,F,2000-05-19,12
410,Alexis,Baker,F,2000-05-05,12
411,Natalie,Fox,F,1999-02-19,12
412,Arthur,West,M,1999-10-17,12
413,Jose,Rodriguez,M,1999-05-21,12
414,Connie,Gilbert,F,2000-07-14,12
415,Rachel,Camacho,F,2000-10-09,12
416,Elizabeth,Schneider,F,2000-07-21,12
417,Antonio,Mendoza,M,2000-01-13,12
418,Jeffery,Rodriguez,M,1999-06-05,12
419,Susan,Jones,F,2000-10-03,12
420,Erica,Hernandez,F,1999-02-01,12
421,Donald,Schultz,M,1999-02-19,12
422,Michelle,James,F,1999-08-01,12
423,Kerry,Chavez,F,1999-08-21,12
424,Jeffrey,Mcguire,M,2000-08-23,12
425,Sarah,Curtis,F,1999-02-14,13
426,Juan,Glenn,M,1999-10-26,13
427,Jesse,Perez,M,1998-06-17,13
428,Samantha,Ross,F,1999-05-12,13
429,Anna,Simmons,F,1999-10-11,13
430,David,Mckay,M,1999-09-16,13
431,Thomas,Jones,M,1998-09-24,13
432,Angela,Reynolds,F,1998-11-20,13
433,Nancy,Cain,F,1998-10-17,13
434,Anthony,Frye,M,1999-08-05,13
435,Gary,Martinez,M,1998-08-07,13
437,Shawna,Griffith,F,1999-06-14,13
438,Lindsay,Bell,F,1999-04-22,13
439,Jordan,Moore,M,1999-08-13,13
440,Courtney,Rodriguez,F,1998-07-07,13
441,Kristie,Wilson,F,1998-11-25,13
442,Laura,Aguirre,F,1999-04-19,13
443,Justin,Saunders,M,1998-11-25,13
444,Lisa,Day,F,1999-08-30,13
445,Lisa,Barrett,F,1998-01-11,13
446,Debra,White,F,1998-09-27,13
447,Pamela,Dorsey,F,1998-09-30,13
448,Abigail,Kane,F,1999-05-17,13
449,Matthew,Jones,M,1998-08-08,13
450,Madeline,Johnson,F,1999-10-15,13
451,Kerry,Bennett,F,1998-10-17,13
452,Glen,Wood,M,1998-06-26,13
453,Erika,Pugh,F,1998-10-08,13
454,Bradley,Williams,M,1999-08-20,13
455,Nicole,Williams,F,1998-03-03,13
456,Denise,Stanley,F,1999-02-01,13
457,Lawrence,Perry,M,1999-07-08,13
458,Paul,Wilson,M,1998-03-25,13
459,Brian,Gregory,M,1999-06-16,13
460,Katelyn,Estrada,F,1998-08-19,13
461,Connie,Joyce,F,1999-01-18,13
462,Adam,Turner,M,1999-01-22,13
501,Brian,Campbell,M,2011-05-07,1
502,Donald,Walker,M,2011-06-15,1
503,Brian,Reese,M,2011-06-14,1
504,Steven,Miller,M,2011-06-15,1
505,Amanda,Davis,F,2011-02-11,1
506,Jonathan,Johnson,M,2010-11-30,1
507,Michelle,Miles,F,2010-11-17,1
508,Connie,Lawrence,F,2011-02-10,1
509,Sheila,Walters,F,2011-07-12,1
510,Robert,Wolfe,M,2011-06-22,1
511,Donald,Lewis,M,2011-01-11,1
512,George,Hughes,M,2011-06-24,1
513,James,Howard,M,2010-10-07,1
514,Larry,Roman,M,2011-01-12,1
515,Joe,Martinez,M,2011-06-11,1
516,Jamie,Arnold,F,2011-08-25,1
517,Mark,Mcclure,M,2011-07-20,1
518,Laura,Bush,F,2011-01-19,1
519,Mary,Mejia,F,2010-09-18,1
520,Scott,Johnson,M,2010-10-01,1
521,Ashlee,Ramirez,F,2011-08-03,1
522,Sandra,Martin,F,2011-05-05,1
523,Daniel,Adams,M,2011-01-16,1
524,Michael,Phillips,M,2011-08-30,1
525,Lisa,Jackson,F,2010-09-28,1
526,David,Ford,M,2011-06-11,1
527,William,Bowman,M,2010-12-14,1
528,Daniel,Nguyen,M,2011-04-05,1
529,Patty,Perez,F,2011-06-26,1
531,Daniel,Holland,M,2010-09-26,1
532,Shawn,Edwards,M,2011-04-09,1
533,Jonathan,Campbell,M,2011-05-13,1
534,Suzanne,Ellis,F,2011-08-10,1
535,Brenda,Mcgee,F,2010-12-12,1
536,Dennis,Richards,M,2011-03-29,1
537,Lauren,Cox,F,2011-08-15,1
538,Katrina,Davis,F,2010-10-24,1
539,Shannon,Cortez,F,2010-09-19,1
540,Mark,Conner,M,2010-10-30,1
541,Kyle,Cruz,M,2011-02-11,1
542,Zachary,Reese,M,2011-04-20,1
543,David,Tran,M,2009-03-25,3
544,Pamela,Ryan,F,2008-01-24,4
545,Thomas,Sellers,M,2010-06-30,2
546,Fred,Smith,M,2002-04-21,10
547,Andrea,Welch,F,2001-09-03,10
548,Austin,Johnson,M,2006-11-28,5
549,Andrea,Young,F,2001-01-07,11
